CustomerID,Gender,Location,Tenure_Months,Transaction_ID,Transaction_Date,Product_SKU,Product_Description,Product_Category,Quantity,Avg_Price,Delivery_Charges,Coupon_Status,GST,Date,Offline_Spend,Online_Spend,Month,Coupon_Code,Discount_pct,Tenure_Category,Price_Category,Cluster_Before,Cluster_after
18069.0,0,Chicago,10.0,37574.0,2019-09-06,GGOEYAQB073217,YouTube Women's Fleece Hoodie Black,Apparel,1.0,31.35,6.0,2,0.18,9/6/2019,2500.0,1292.58,9,SALE30,30.0,2,2,1,1
13240.0,0,California,24.0,25576.0,2019-04-14,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,0,0.1,4/14/2019,3000.0,1747.0,4,ELEC10,10.0,3,1,0,0
15867.0,1,New York,11.0,32307.0,2019-07-10,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,0,0.1,7/10/2019,2500.0,1240.47,7,ELEC10,10.0,2,1,0,0
16156.0,0,New York,24.0,46565.0,2019-12-12,GGOENEBQ086499,Nest Cam IQ - USA,Nest,1.0,202.84,7.25,0,0.05,12/12/2019,4000.0,2904.23,12,NE30,30.0,3,0,0,0
12484.0,1,California,44.0,34689.0,2019-08-04,GGOEGALB036513,Google Women's Scoop Neck Tee Black,Apparel,1.0,4.8,6.0,0,0.18,8/4/2019,1500.0,2688.98,8,SALE20,20.0,4,2,1,1
16684.0,1,California,43.0,47247.0,2019-12-17,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,121.3,6.5,0,0.1,12/17/2019,4500.0,1658.91,12,ELEC30,30.0,4,1,0,0
13963.0,0,Chicago,40.0,23347.0,2019-03-19,GGOEYOLR018699,YouTube Leatherette Notebook Combo,Office,1.0,6.99,7.25,0,0.1,3/19/2019,2000.0,982.2,3,OFF30,30.0,4,2,1,1
15570.0,0,New Jersey,34.0,20901.0,2019-02-21,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2.0,149.0,6.5,0,0.1,2/21/2019,3500.0,727.39,2,ELEC20,20.0,1,1,0,0
17811.0,1,California,35.0,35543.0,2019-08-14,GGOEGAAH034015,Google Men's Vintage Badge Tee Sage,Apparel,1.0,4.56,6.0,1,0.18,8/14/2019,3500.0,1984.92,8,SALE20,20.0,1,2,1,1
14472.0,0,Washington DC,10.0,31700.0,2019-07-01,GGOEGOAQ020099,Four Color Retractable Pen,Office,3.5,2.99,6.0,1,0.1,7/1/2019,1500.0,1932.64,7,OFF10,10.0,2,2,1,1
14505.0,0,California,8.0,34168.0,2019-07-31,GGOEGBRD079699,25L Classic Rucksack,Backpacks,1.0,79.99,6.0,1,0.1,7/31/2019,1500.0,985.28,7,SALE20,20.0,2,3,0,0
12471.0,0,California,11.0,26242.0,2019-04-22,GGOEGHPL003113,Google Stretch Fit Hat S/M Navy,Headgear,1.0,12.31,6.0,0,0.05,4/22/2019,4000.0,1608.26,4,HGEAR10,10.0,2,2,1,1
14180.0,0,California,11.0,27872.0,2019-05-12,GGOEGAAH034015,Google Men's Vintage Badge Tee Sage,Apparel,1.0,10.63,6.0,2,0.18,5/12/2019,3000.0,2113.63,5,SALE20,20.0,2,2,1,1
17404.0,0,New Jersey,11.0,31214.0,2019-06-25,GGOEGOAB021699,Google Ballpoint Pen Black,Office,1.0,1.99,6.0,2,0.1,6/25/2019,1500.0,956.13,6,OFF30,30.0,2,2,1,1
14606.0,0,Chicago,33.0,40415.0,2019-10-11,GGOEYAEJ029015,YouTube Women's Short Sleeve Hero Tee Charcoal,Apparel,2.0,7.6,6.0,2,0.18,10/11/2019,3500.0,1450.93,10,SALE10,10.0,1,2,1,1
17863.0,0,Chicago,50.0,46405.0,2019-12-11,GGOENEBQ084699,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,2.0,151.88,6.5,0,0.1,12/11/2019,4000.0,1612.93,12,ELEC30,30.0,0,4,0,0
17965.0,0,Chicago,7.0,36300.0,2019-08-22,GGOENEBQ084699,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,2.0,149.0,6.0,2,0.1,8/22/2019,2500.0,1172.96,8,ELEC20,20.0,2,1,0,0
15894.0,1,Chicago,44.0,21362.0,2019-02-25,GGOEAAWC061648,Android Onesie Baby Blue,Apparel,1.0,19.19,6.5,0,0.18,2/25/2019,3500.0,1469.84,2,SALE20,20.0,4,2,1,1
15093.0,1,California,46.0,33464.0,2019-07-23,GGOEWFKA083199,Waze Mood Original Window Decal,Waze,3.0,1.99,6.0,2,0.18,7/23/2019,2500.0,1760.92,7,WEMP10,10.0,4,2,1,1
17041.0,0,New York,15.0,28781.0,2019-05-24,GGOEGAER029713,Google Women's Short Sleeve Hero Tee Red Heather,Apparel,1.0,15.19,6.0,0,0.18,5/24/2019,1000.0,670.51,5,SALE20,20.0,3,2,1,1
17220.0,0,New York,19.0,44947.0,2019-11-27,GGOENEBQ092399,Nest Cam IQ Outdoor - USA (Preorder),Nest,2.0,246.775,6.5,2,0.05,11/27/2019,3000.0,2819.58,11,NE20,20.0,3,0,0,0
12347.0,1,New York,20.0,42394.0,2019-11-02,GGOENEBQ084699,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1.0,149.0,6.0,0,0.1,11/2/2019,2000.0,2437.58,11,ELEC20,20.0,3,1,0,0
17406.0,0,Chicago,3.0,35717.0,2019-08-15,GGOEYAFB073113,YouTube Men's Fleece Hoodie Black,Apparel,1.0,39.19,6.0,0,0.18,8/15/2019,3500.0,1122.49,8,SALE20,20.0,5,2,1,1
17555.0,0,Chicago,27.0,35108.0,2019-08-09,GGOEGAEB027816,Google Women's Short Sleeve Hero Tee Black,Apparel,1.0,13.59,6.0,2,0.18,8/9/2019,3000.0,2285.79,8,SALE20,20.0,1,2,1,1
12433.0,1,California,32.0,25239.0,2019-04-10,GGOEGALQ034213,Google Women's Vintage Hero Tee White,Apparel,1.0,15.19,6.5,1,0.18,4/10/2019,3000.0,2143.39,4,SALE10,10.0,1,2,1,1
18097.0,0,New York,6.0,32819.0,2019-07-16,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,0,0.1,7/16/2019,2000.0,1163.11,7,ELEC10,10.0,5,1,0,0
14159.0,0,California,13.0,27261.0,2019-05-04,GGOEGAEB084516,BLM Sweatshirt,Apparel,1.0,33.59,6.0,0,0.18,5/4/2019,3000.0,2407.55,5,SALE20,20.0,3,2,1,1
14527.0,1,California,43.0,21162.0,2019-02-23,GGOEADHH073999,Android 17oz Stainless Steel Sport Bottle,Drinkware,1.0,18.99,6.5,0,0.18,2/23/2019,3500.0,2548.51,2,EXTRA20,20.0,4,2,1,1
16618.0,0,New York,11.0,39609.0,2019-10-02,GGOENEBQ086499,Nest Cam IQ - USA,Nest,1.0,199.0,6.0,0,0.05,10/2/2019,3000.0,899.05,10,NE10,10.0,2,4,0,0
15862.0,0,California,24.0,16927.0,2019-01-03,GGOEGAAR010715,Google Men's 100% Cotton Short Sleeve Hero Tee Red,Apparel,1.0,17.53,6.5,2,0.18,1/3/2019,4500.0,1576.38,1,SALE10,10.0,3,2,1,1
16816.0,0,Chicago,31.0,44596.0,2019-11-25,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.5,0,0.1,11/25/2019,2500.0,2643.59,11,ELEC20,20.0,1,1,0,0
13488.0,0,California,22.0,36341.0,2019-08-22,GGOEGOCC077299,Google RFID Journal,Notebooks & Journals,2.0,6.0,6.0,2,0.05,8/22/2019,2500.0,1172.96,8,NJ20,20.0,3,2,1,1
14088.0,1,Washington DC,39.0,39716.0,2019-10-03,GGOENEBQ086799,Nest Thermostat E - USA,Nest,1.0,99.0,6.0,2,0.05,10/3/2019,3000.0,2015.98,10,NE10,10.0,4,3,0,0
15482.0,0,New York,18.0,30307.0,2019-06-13,GGOEGAAQ033913,Google Men's Vintage Badge Tee White,Apparel,1.0,10.63,7.25,0,0.18,6/13/2019,3000.0,1084.43,6,SALE30,30.0,3,2,1,1
15107.0,0,New York,20.0,30212.0,2019-06-12,GGOEYAEJ029013,YouTube Women's Short Sleeve Hero Tee Charcoal,Apparel,1.0,15.19,6.5,1,0.18,6/12/2019,3000.0,2321.52,6,SALE30,30.0,3,2,1,1
17884.0,0,Chicago,37.0,23072.0,2019-03-17,GGOEYHPB072210,YouTube Twill Cap,Apparel,1.0,10.99,6.5,0,0.18,3/17/2019,2000.0,1837.87,3,SALE30,30.0,4,2,1,1
15443.0,1,Chicago,27.0,40109.0,2019-10-08,GGOEGHGT019599,Google Sunglasses,Lifestyle,3.0,2.8,6.0,2,0.18,10/8/2019,3500.0,1799.54,10,EXTRA10,10.0,1,2,1,1
14692.0,0,California,16.0,39781.0,2019-10-04,GGOEGALQ036615,Google Women's Scoop Neck Tee White,Apparel,1.0,4.8,6.0,1,0.18,10/4/2019,3000.0,2411.39,10,SALE10,10.0,3,2,1,1
15291.0,1,California,32.0,36616.0,2019-08-25,GGOEGOCL077699,Google Hard Cover Journal,Notebooks & Journals,2.0,11.99,6.0,0,0.05,8/25/2019,2500.0,1941.38,8,NJ20,20.0,1,2,1,1
16306.0,1,New York,13.0,34323.0,2019-08-01,GGOEGOXQ016399,Badge Holder,Office,1.0,1.59,6.0,2,0.1,8/1/2019,1500.0,641.12,8,OFF20,20.0,3,2,1,1
17376.0,0,New Jersey,34.0,46248.0,2019-12-09,GGOEGALQ036616,Google Women's Scoop Neck Tee White,Apparel,1.0,4.89,6.5,0,0.18,12/9/2019,3500.0,2481.51,12,SALE30,30.0,1,2,1,1
15415.0,1,Chicago,27.0,44516.0,2019-11-25,GGOEGAEC090715,Google Tee Blue,Apparel,1.0,17.59,7.25,0,0.18,11/25/2019,2500.0,2643.59,11,SALE20,20.0,1,2,1,1
13370.0,1,Washington DC,41.0,19379.0,2019-02-01,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2.0,149.0,6.5,1,0.1,2/1/2019,1000.0,692.67,2,ELEC20,20.0,4,1,0,0
15574.0,0,New York,5.0,18973.0,2019-01-27,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2.0,122.77,6.5,2,0.1,1/27/2019,1000.0,687.86,1,ELEC10,10.0,5,1,0,0
14088.0,1,Washington DC,39.0,39731.0,2019-10-03,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,2,0.1,10/3/2019,3000.0,2015.98,10,ELEC10,10.0,4,1,0,0
15555.0,0,Chicago,34.0,26073.0,2019-04-20,GGOEGHPL003214,Google Stretch Fit Hat M/L Navy,Headgear,1.0,12.31,6.0,1,0.05,4/20/2019,4000.0,1330.34,4,HGEAR10,10.0,1,2,1,1
14083.0,1,Chicago,41.0,19598.0,2019-02-03,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.5,2,0.1,2/3/2019,1000.0,2091.61,2,ELEC20,20.0,4,1,0,0
14735.0,1,Chicago,46.0,39254.0,2019-09-28,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,2.0,79.0,6.0,0,0.1,9/28/2019,3000.0,1394.83,9,ELEC30,30.0,4,3,0,0
15544.0,1,Chicago,22.0,18558.0,2019-01-22,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,2.0,81.5,6.5,2,0.1,1/22/2019,1000.0,1049.73,1,ELEC10,10.0,3,3,0,0
14748.0,0,Chicago,31.0,22009.0,2019-03-04,GGOEGOAB021699,Google Ballpoint Pen Black,Office,3.5,1.99,6.5,2,0.1,3/4/2019,4000.0,642.34,3,OFF30,30.0,1,2,1,1
17431.0,1,Chicago,7.0,44558.0,2019-11-25,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.5,2,0.1,11/25/2019,2500.0,2643.59,11,ELEC20,20.0,2,1,0,0
13162.0,0,New York,14.0,34882.0,2019-08-07,GGOEGAAB033814,Google Men's Vintage Badge Tee Black,Apparel,2.0,9.49,6.0,2,0.18,8/7/2019,3000.0,1946.56,8,SALE20,20.0,3,2,1,1
12423.0,1,New York,9.0,32442.0,2019-07-12,GGOEGFKQ020799,Google Doodle Decal,Office,1.0,2.39,6.0,0,0.1,7/12/2019,2500.0,923.4,7,OFF10,10.0,2,2,1,1
18109.0,0,New York,9.0,20216.0,2019-02-12,GGOEGOCB078299,Google Leather Journal-Black,Notebooks & Journals,1.0,32.99,6.5,0,0.05,2/12/2019,3000.0,2844.64,2,NJ20,20.0,2,2,1,1
14413.0,0,Chicago,34.0,27664.0,2019-05-09,GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Office,3.5,2.99,7.25,2,0.1,5/9/2019,3000.0,1771.32,5,OFF20,20.0,1,2,1,1
16143.0,0,California,9.0,32071.0,2019-07-07,GGOEYAAQ031716,YouTube Men's Short Sleeve Hero Tee White,Apparel,2.0,16.99,6.0,1,0.18,7/7/2019,2000.0,2249.45,7,SALE10,10.0,2,2,1,1
15311.0,0,Chicago,40.0,46061.0,2019-12-07,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,121.3,6.5,2,0.1,12/7/2019,3500.0,3396.14,12,ELEC30,30.0,4,1,0,0
16549.0,0,New Jersey,17.0,35230.0,2019-08-10,GGOEADHH055999,22 oz Android Bottle,Bottles,3.5,2.39,6.0,0,0.05,8/10/2019,3000.0,1662.28,8,BT20,20.0,3,2,1,1
17884.0,0,Chicago,37.0,19570.0,2019-02-02,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,119.0,6.5,1,0.1,2/2/2019,1000.0,770.87,2,ELEC20,20.0,4,1,0,0
15012.0,0,California,42.0,17379.0,2019-01-08,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,2.0,122.77,6.5,0,0.1,1/8/2019,5000.0,2551.38,1,ELEC10,10.0,4,1,0,0
13565.0,0,New Jersey,8.0,35302.0,2019-08-11,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1.0,19.99,6.0,0,0.18,8/11/2019,3000.0,2563.83,8,EXTRA20,20.0,2,2,1,1
14175.0,1,California,37.0,37110.0,2019-08-31,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1.0,79.0,6.0,0,0.1,8/31/2019,3000.0,1296.81,8,ELEC20,20.0,4,3,0,0
13089.0,0,New Jersey,25.0,33334.0,2019-07-21,GGOEGFKA022299,Keyboard DOT Sticker,Office,3.5,1.5,6.0,2,0.1,7/21/2019,2000.0,1253.24,7,OFF10,10.0,1,2,1,1
12748.0,0,Chicago,28.0,31201.0,2019-06-25,GGOEAAAL081114,Android Men's Pep Rally Short Sleeve Tee Navy,Apparel,1.0,11.19,6.0,0,0.18,6/25/2019,1500.0,956.13,6,SALE30,30.0,1,2,1,1
14088.0,1,Washington DC,39.0,39711.0,2019-10-03,GGOEGALJ060115,Google Women's Short Sleeve Performance Tee Pewter,Apparel,1.0,5.28,6.0,0,0.18,10/3/2019,3000.0,2015.98,10,SALE10,10.0,4,2,1,1
12836.0,1,Chicago,6.0,45807.0,2019-12-06,GGOENEBQ086799,Nest Thermostat E - USA,Nest,1.0,100.91,6.5,0,0.05,12/6/2019,3500.0,1957.58,12,NE30,30.0,5,1,0,0
15835.0,0,New York,46.0,36688.0,2019-08-26,GGOEACCQ017299,Android Lunch Kit,Lifestyle,3.5,7.2,6.0,2,0.18,8/26/2019,2500.0,1094.77,8,EXTRA20,20.0,4,2,1,1
14688.0,0,New York,46.0,16742.0,2019-01-02,GGOEGHPJ080110,Google 5-Panel Cap,Headgear,2.0,19.59,6.5,2,0.05,1/2/2019,4500.0,3480.36,1,HGEAR10,10.0,4,2,1,1
16560.0,1,California,49.0,30790.0,2019-06-19,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2.0,149.0,6.0,2,0.1,6/19/2019,3500.0,2617.14,6,ELEC30,30.0,0,1,0,0
15856.0,1,Chicago,4.0,25699.0,2019-04-16,GGOEGAAJ080614,Google Men's Bike Short Sleeve Tee Charcoal,Apparel,1.0,15.99,6.0,0,0.18,4/16/2019,4000.0,2168.04,4,SALE10,10.0,5,2,1,1
17634.0,0,Chicago,32.0,33955.0,2019-07-28,GGOEGOBC078699,Google Luggage Tag,Fun,1.0,3.6,6.5,0,0.18,7/28/2019,2500.0,2425.35,7,SALE20,20.0,1,2,1,1
16684.0,1,California,43.0,47246.0,2019-12-17,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,121.3,6.5,1,0.1,12/17/2019,4500.0,1658.91,12,ELEC30,30.0,4,1,0,0
15179.0,0,Chicago,19.0,40794.0,2019-10-16,GGOEGAAH034015,Google Men's Vintage Badge Tee Sage,Apparel,1.0,5.7,6.0,0,0.18,10/16/2019,2500.0,1218.6,10,SALE10,10.0,3,2,1,1
14049.0,1,Chicago,45.0,41996.0,2019-10-28,GGOEGAPB058616,Google Women's Yoga Jacket Black,Apparel,2.0,21.0,6.0,0,0.18,10/28/2019,3500.0,1691.02,10,SALE10,10.0,4,2,1,1
15311.0,0,Chicago,40.0,33285.0,2019-07-20,GGOEGAAJ080613,Google Men's Bike Short Sleeve Tee Charcoal,Apparel,1.0,19.99,6.0,0,0.18,7/20/2019,2000.0,2097.22,7,SALE10,10.0,4,2,1,1
14560.0,1,Chicago,40.0,31160.0,2019-06-24,GGOEYHPB072210,YouTube Twill Cap,Apparel,1.0,10.99,6.0,0,0.18,6/24/2019,3500.0,1975.15,6,SALE30,30.0,4,2,1,1
15867.0,1,New York,11.0,21412.0,2019-02-26,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.5,1,0.1,2/26/2019,4000.0,1951.71,2,ELEC20,20.0,2,1,0,0
15696.0,1,Chicago,12.0,43125.0,2019-11-11,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.0,2,0.1,11/11/2019,3500.0,2643.34,11,ELEC20,20.0,2,1,0,0
15311.0,0,Chicago,27.0,48498.0,2019-11-27,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Accessories,1.0,16.99,6.0,0,0.18,11/27/2019,3000.0,1837.87,2,ACC20,20.0,1,2,1,1
17621.0,1,California,25.0,45135.0,2019-11-29,GGOEGBMJ013399,Sport Bag,Bags,1.0,4.99,6.0,1,0.18,11/29/2019,3000.0,4184.429999999999,11,AIO20,20.0,1,2,1,1
12625.0,1,New Jersey,26.0,40719.0,2019-10-14,GGOENEBQ086799,Nest Thermostat E - USA,Nest,1.0,99.0,6.0,0,0.05,10/14/2019,3500.0,2114.35,10,NE10,10.0,1,3,0,0
16727.0,0,California,11.0,26833.0,2019-04-30,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2.0,119.0,6.0,2,0.1,4/30/2019,3000.0,1799.66,4,ELEC10,10.0,2,1,0,0
14443.0,0,New Jersey,41.0,22098.0,2019-03-05,GGOEGACB023699,Yoga Block,Lifestyle,1.0,12.99,6.5,0,0.18,3/5/2019,2500.0,1153.36,3,EXTRA30,30.0,4,2,1,1
15061.0,1,California,7.0,18898.0,2019-01-26,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,246.775,6.5,0,0.1,1/26/2019,1000.0,937.58,1,ELEC10,10.0,2,0,0,0
15346.0,0,California,15.0,35936.0,2019-08-17,GGOEGDWR015799,Red Shine 15 oz Mug,Drinkware,2.0,10.39,6.0,1,0.18,8/17/2019,3500.0,3352.38,8,EXTRA20,20.0,3,2,1,1
17862.0,0,Chicago,17.0,39225.0,2019-09-27,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,0,0.1,9/27/2019,3000.0,1660.74,9,ELEC30,30.0,3,1,0,0
16558.0,1,California,35.0,40528.0,2019-10-12,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,0,0.1,10/12/2019,3500.0,2839.32,10,ELEC10,10.0,1,1,0,0
16730.0,0,Washington DC,9.0,40807.0,2019-10-16,GGOEGPXR023199,Google Collapsible Pet Bowl,Lifestyle,1.0,4.99,7.25,0,0.18,10/16/2019,2500.0,1218.6,10,EXTRA10,10.0,2,2,1,1
16161.0,1,New York,10.0,29454.0,2019-06-02,GGOEGHGR019499,Google Sunglasses,Lifestyle,3.5,2.8,7.25,0,0.18,6/2/2019,1000.0,1622.46,6,EXTRA30,30.0,2,2,1,1
14723.0,1,Chicago,4.0,19826.0,2019-02-06,GGOEGAXQ067130,Google Toddler Short Sleeve Tee White,Apparel,1.0,13.59,6.5,2,0.18,2/6/2019,3000.0,1665.47,2,SALE20,20.0,5,2,1,1
13999.0,0,Chicago,48.0,39672.0,2019-10-03,GGOENEBQ084699,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1.0,149.0,6.0,2,0.1,10/3/2019,3000.0,2015.98,10,ELEC10,10.0,4,1,0,0
15392.0,1,California,50.0,29403.0,2019-06-01,GGOEAHPA004110,Android Wool Heather Cap Heather/Black,Headgear,1.0,17.49,6.0,0,0.05,6/1/2019,1000.0,320.25,6,HGEAR30,30.0,0,2,1,1
13113.0,1,New Jersey,44.0,42240.0,2019-10-31,GGOEGAEB084517,BLM Sweatshirt,Apparel,1.0,8.4,6.0,2,0.18,10/31/2019,2000.0,1251.87,10,SALE10,10.0,4,2,1,1
16497.0,0,California,16.0,35657.0,2019-08-15,GGOEGALJ034415,Google Women's Vintage Hero Tee Platinum,Apparel,1.0,4.56,6.0,1,0.18,8/15/2019,3500.0,1122.49,8,SALE20,20.0,3,2,1,1
13680.0,1,Washington DC,34.0,34471.0,2019-08-02,GGOEGALB036515,Google Women's Scoop Neck Tee Black,Apparel,1.0,4.8,6.0,2,0.18,8/2/2019,1500.0,2155.96,8,SALE20,20.0,1,2,1,1
17827.0,1,California,32.0,26514.0,2019-04-26,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2.0,149.0,6.0,1,0.1,4/26/2019,3500.0,1363.31,4,ELEC10,10.0,1,1,0,0
17735.0,1,New Jersey,49.0,42160.0,2019-10-30,GGOENEBQ092399,Nest Cam IQ Outdoor - USA (Preorder),Nest,1.0,246.775,6.0,2,0.05,10/30/2019,2000.0,780.15,10,NE10,10.0,0,0,0,0
16539.0,1,California,2.0,17838.0,2019-01-13,GGOEGAAJ080716,Google Men's Around The Block Short Sleeve Tee Ash,Apparel,1.0,20.62,6.5,2,0.18,1/13/2019,5000.0,2449.65,1,SALE10,10.0,5,2,1,1
16893.0,0,New York,50.0,24457.0,2019-03-30,GGOEGDHC018299,Google 22 oz Water Bottle,Drinkware,1.0,2.99,6.5,1,0.18,3/30/2019,2000.0,692.02,3,EXTRA30,30.0,0,2,1,1
15719.0,0,Chicago,16.0,33921.0,2019-07-27,GGOEGFYQ016599,Foam Can and Bottle Cooler,Drinkware,2.0,1.11,6.0,2,0.18,7/27/2019,2500.0,1151.7,7,EXTRA10,10.0,3,2,1,1
17894.0,0,California,37.0,28625.0,2019-05-22,GGOEGOXQ016399,Badge Holder,Office,3.5,1.99,6.0,0,0.1,5/22/2019,1000.0,979.08,5,OFF20,20.0,4,2,1,1
12681.0,1,Chicago,27.0,32167.0,2019-07-09,GGOEGHGR019499,Google Sunglasses,Lifestyle,1.0,3.5,6.0,0,0.18,7/9/2019,2500.0,1870.67,7,EXTRA10,10.0,1,2,1,1
17059.0,1,California,24.0,20754.0,2019-02-18,GGOEGDWC020199,Engraved Ceramic Google Mug,Drinkware,2.0,7.19,6.5,1,0.18,2/18/2019,3000.0,1586.43,2,EXTRA20,20.0,3,2,1,1
15159.0,0,Chicago,29.0,28492.0,2019-05-20,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2.0,119.0,6.0,0,0.1,5/20/2019,2500.0,2298.34,5,ELEC20,20.0,1,1,0,0
14146.0,1,California,29.0,31470.0,2019-06-28,GGOEAAAB034815,Android BTTF Cosmos Graphic Tee,Apparel,1.0,19.99,6.0,2,0.18,6/28/2019,1500.0,1709.84,6,SALE30,30.0,1,2,1,1
13309.0,1,Chicago,14.0,47978.0,2019-12-23,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,121.3,6.5,2,0.1,12/23/2019,4500.0,2199.69,12,ELEC30,30.0,3,1,0,0
14911.0,0,California,34.0,42122.0,2019-10-30,GGOEGAQB036017,Google Women's Fleece Hoodie,Apparel,1.0,11.2,6.0,2,0.18,10/30/2019,2000.0,780.15,10,SALE10,10.0,1,2,1,1
14911.0,0,California,34.0,32462.0,2019-07-12,GGOEGAAH034017,Google Men's Vintage Badge Tee Sage,Apparel,1.0,5.7,6.0,0,0.18,7/12/2019,2500.0,923.4,7,SALE10,10.0,1,2,1,1
12748.0,0,Chicago,28.0,23945.0,2019-03-23,GGOEGAAR010715,Google Men's 100% Cotton Short Sleeve Hero Tee Red,Apparel,2.0,13.59,6.5,2,0.18,3/23/2019,2000.0,1736.63,3,SALE30,30.0,1,2,1,1
12734.0,0,California,27.0,32583.0,2019-07-13,GGOEAAAC080916,Android Lifted Men's Short Sleeve Tee Blue,Apparel,1.0,19.99,6.0,0,0.18,7/13/2019,2500.0,2489.36,7,SALE10,10.0,1,2,1,1
17796.0,0,Washington DC,5.0,34949.0,2019-08-07,GGOEGAEJ035314,Google Vintage Henley Grey/Black,Apparel,1.0,16.79,7.25,1,0.18,8/7/2019,3000.0,1946.56,8,SALE20,20.0,5,2,1,1
17555.0,0,Chicago,27.0,35106.0,2019-08-09,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,0,0.1,8/9/2019,3000.0,2285.79,8,ELEC20,20.0,1,1,0,0
13396.0,1,Chicago,25.0,40752.0,2019-10-15,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,3.0,119.0,6.0,2,0.1,10/15/2019,2500.0,1317.89,10,ELEC10,10.0,1,1,0,0
18219.0,0,New York,32.0,28933.0,2019-05-26,GGOENEBD084799,Nest Learning Thermostat 3rd Gen-USA - Copper,Nest-USA,1.0,149.0,6.0,2,0.1,5/26/2019,1000.0,2752.13,5,ELEC20,20.0,1,1,0,0
15615.0,1,Washington DC,19.0,30138.0,2019-06-12,GGOEYDHJ056099,22 oz YouTube Bottle Infuser,Bottles,3.5,3.99,7.25,2,0.05,6/12/2019,3000.0,2321.52,6,BT30,30.0,3,2,1,1
12676.0,0,California,38.0,46326.0,2019-12-10,GGOEYFKQ020699,YouTube Custom Decals,Office,1.0,0.51,6.0,2,0.1,12/10/2019,4000.0,3897.2,12,OFF30,30.0,4,2,1,1
17787.0,1,California,8.0,39198.0,2019-09-27,GGOEGFSR022099,Google Kick Ball,Lifestyle,2.0,1.99,6.0,0,0.18,9/27/2019,3000.0,1660.74,9,EXTRA30,30.0,2,2,1,1
15574.0,0,New York,5.0,30505.0,2019-06-15,GGOEYAEA035114,YouTube Men's Vintage Henley,Apparel,1.0,20.99,7.25,0,0.18,6/15/2019,3000.0,1919.84,6,SALE30,30.0,5,2,1,1
14215.0,0,New York,29.0,23167.0,2019-03-18,GGOEGAEB027814,Google Women's Short Sleeve Hero Tee Black,Apparel,1.0,16.99,7.25,0,0.18,3/18/2019,2000.0,659.57,3,SALE30,30.0,1,2,1,1
