Invoice ID,Unit price,Quantity,Tax 5%,Total,Date,Time,cogs,gross margin percentage,gross income,Rating,Branch_B,Branch_C,City_Naypyitaw,City_Yangon,Customer type_Normal,Gender_Male,Product line_Fashion accessories,Product line_Food and beverages,Product line_Health and beauty,Product line_Home and lifestyle,Product line_Sports and travel,Payment_Credit card,Payment_Ewallet,Quantity_bin,Cluster
704-20-4138,211,7.0,447,447,2019-03-11,18,-0.4268035523501463,4.761904762,-0.4268035523501463,8.1,False,True,True,False,False,False,False,False,True,False,False,True,False,High,0
787-15-1757,347,4.0,379,379,2019-02-18,16,-0.5610002608055442,4.761904762,-0.5610002608055441,8.4,False,True,True,False,False,True,False,False,True,False,False,False,True,Low,2
649-11-3678,135,9.0,441,441,2019-02-26,20,-0.43244314659278,4.761904762,-0.4324431465927799,5.5,False,True,True,False,True,False,False,True,False,False,False,False,False,High,0
622-20-1945,302,1.0,51,51,2019-01-18,15,-1.1457236456895223,4.761904762,-1.1457236456895223,8.4,False,True,True,False,True,False,False,False,True,False,False,False,False,Low,2
372-94-8041,49,6.0,193,193,2019-02-15,18,-0.9229596731054904,4.761904762,-0.9229596731054902,9.8,False,False,False,True,True,True,False,False,True,False,False,False,True,Medium,0
563-91-7120,529,5.0,590,590,2019-03-08,13,0.0053944427898745,4.761904762,0.0053944427898745,6.7,False,False,False,True,True,False,True,False,False,False,False,False,False,Medium,2
746-54-5508,117,6.0,271,271,2019-01-17,12,-0.7624875823832762,4.761904762,-0.7624875823832761,9.4,False,False,False,True,True,True,False,False,False,True,False,True,False,Medium,0
276-54-0879,904,4.0,686,686,2019-03-12,19,0.3562028392009765,4.761904762,0.3562028392009765,6.4,True,False,False,False,True,True,False,False,False,False,True,False,True,Low,1
815-11-1168,936,5.0,783,783,2019-03-09,19,0.8173678411327068,4.761904762,0.817367841132707,5.4,False,False,False,True,False,True,False,True,False,False,False,False,False,Medium,1
719-76-3868,865,4.0,664,664,2019-03-12,16,0.2967307544604756,4.761904762,0.2967307544604756,8.6,False,True,True,False,False,True,False,True,False,False,False,False,False,Low,1
730-61-8757,418,4.0,437,437,2019-01-25,10,-0.4403471233722287,4.761904762,-0.4403471233722286,4.0,True,False,False,False,False,True,False,False,True,False,False,True,False,Low,2
340-66-0321,273,4.0,311,311,2019-03-25,13,-0.6927616899288956,4.761904762,-0.6927616899288956,7.6,False,False,False,True,False,True,False,False,False,False,False,False,False,Low,2
868-81-1752,127,9.0,422,422,2019-02-07,18,-0.4674342654163937,4.761904762,-0.4674342654163936,6.8,True,False,False,False,True,True,False,False,False,True,False,False,False,High,0
634-97-8956,235,3.0,217,217,2019-02-17,17,-0.8924545951566989,4.761904762,-0.8924545951566988,9.1,False,False,False,True,True,True,False,True,False,False,False,True,False,Low,2
566-71-1091,695,5.0,678,678,2019-02-03,15,0.3311664586995876,4.761904762,0.3311664586995875,5.5,False,False,False,True,True,True,True,False,False,False,False,False,False,Medium,1
442-48-3607,145,1.9999999999999996,65,65,2019-03-14,11,-1.1135095997884177,4.761904762,-1.1135095997884177,7.9,False,False,False,True,False,True,False,True,False,False,False,True,False,Low,2
835-16-0096,44,5.0,131,131,2019-03-24,13,-1.0001195761524335,4.761904762,-1.0001195761524335,8.5,False,True,True,False,False,True,False,False,False,False,True,False,True,Medium,0
527-09-6272,199,5.0,303,303,2019-03-21,10,-0.7063907093485938,4.761904762,-0.7063907093485938,9.1,False,False,False,True,False,False,False,False,False,False,False,True,False,Medium,0
898-04-2717,688,9.0,892,892,2019-03-19,15,1.6235734726364823,4.761904762,1.6235734726364826,7.5,False,False,False,True,True,True,True,False,False,False,False,False,True,High,1
692-27-8933,497,6.0,637,637,2019-02-24,13,0.1713779551582986,4.761904762,0.1713779551582989,5.2,True,False,False,False,True,False,False,False,False,False,True,False,False,Medium,0
633-09-3463,387,3.0,304,304,2019-03-28,12,-0.7034000154320457,4.761904762,-0.7034000154320457,9.5,False,True,True,False,True,False,False,False,False,False,False,True,False,Low,2
374-17-3652,332,9.0,680,680,2019-02-05,15,0.3323627362662067,4.761904762,0.3323627362662067,8.9,True,False,False,False,False,False,False,True,False,False,False,True,False,High,0
378-07-7001,392,3.0,308,308,2019-02-10,18,-0.6977604211894118,4.761904762,-0.6977604211894118,7.8,True,False,False,False,False,True,False,False,False,False,False,True,False,Low,2
433-75-6987,477,7.0,687,687,2019-03-05,19,0.3597489477020267,4.761904762,0.3597489477020268,8.9,True,False,False,False,False,False,False,False,True,False,False,False,True,High,0
873-95-4984,692,7.0,812,812,2019-02-15,20,0.9857011844355618,4.761904762,0.985701184435562,7.7,True,False,False,False,False,False,False,False,True,False,False,False,False,High,1
416-13-5917,893,5.0,770,770,2019-01-30,16,0.7586220677719389,4.761904762,0.7586220677719391,9.3,False,True,True,False,True,False,False,True,False,False,False,False,True,Medium,1
150-89-8043,353,3.0,280,280,2019-02-14,15,-0.7418517943590938,4.761904762,-0.7418517943590938,6.2,False,False,False,True,True,True,False,False,False,False,True,False,False,Low,2
135-84-8019,705,9.0,902,902,2019-02-27,16,1.6824046943948658,4.761904762,1.682404694394866,7.6,False,False,False,True,True,False,True,False,False,False,False,False,True,High,1
441-94-7118,627,1.0,123,123,2019-02-04,12,-1.0067418269676474,4.761904762,-1.0067418269676474,7.3,False,False,False,True,False,True,False,False,False,False,False,False,False,Low,2
725-96-3778,816,8.0,910,910,2019-01-20,10,1.7363653574891569,4.761904762,1.736365357489157,4.7,False,True,True,False,False,False,False,False,False,True,False,False,False,High,1
531-80-1784,174,7.0,389,389,2019-03-28,17,-0.5359638803041551,4.761904762,-0.5359638803041551,5.1,False,False,False,True,True,True,False,False,False,False,False,False,False,High,0
400-45-1220,32,10.0,281,281,2019-02-27,11,-0.7373657534842715,4.761904762,-0.7373657534842715,4.8,True,False,False,False,True,False,False,False,True,False,False,True,False,High,0
860-79-0874,926,10.0,989,989,2019-02-15,14,2.928370504227648,4.761904762,2.928370504227648,6.6,False,True,True,False,False,False,True,False,False,False,False,True,False,High,1
834-61-8124,427,7.0,650,650,2019-01-26,18,0.2317472480737641,4.761904762,0.2317472480737643,5.5,False,False,False,True,True,True,False,False,False,False,False,False,False,High,0
115-99-4379,462,7.0,676,676,2019-03-14,19,0.3226643431368292,4.761904762,0.3226643431368292,8.5,True,False,False,False,False,False,True,False,False,False,False,True,False,High,0
565-67-6697,183,9.0,495,495,2019-03-02,14,-0.2759444063596942,4.761904762,-0.2759444063596941,4.8,True,False,False,False,False,True,False,False,False,True,False,False,False,High,0
320-49-6392,215,1.0,30,30,2019-03-04,15,-1.1849444601951111,4.761904762,-1.1849444601951111,8.4,False,True,True,False,True,False,False,False,False,False,False,False,False,Low,2
889-04-9723,813,4.0,645,645,2019-01-07,12,0.2092315953020372,4.761904762,0.2092315953020372,7.8,True,False,False,False,False,False,False,True,False,False,False,True,False,Low,2
632-90-0281,287,10.0,661,661,2019-03-08,20,0.2901512278440695,4.761904762,0.2901512278440695,9.3,False,True,True,False,True,False,True,False,False,False,False,True,False,High,0
554-42-2417,876,10.0,981,981,2019-01-09,13,2.763455096829419,4.761904762,2.76345509682942,5.2,False,True,True,False,True,False,False,False,False,False,True,False,False,High,1
453-63-6187,191,3.0,163,163,2019-03-01,15,-0.9616677972253854,4.761904762,-0.9616677972253852,6.5,True,False,False,False,True,True,False,False,False,False,False,False,True,Low,2
578-80-7669,675,1.0,140,140,2019-03-16,16,-0.9938391189276824,4.761904762,-0.9938391189276824,5.6,True,False,False,False,True,True,False,False,False,False,True,False,False,Low,2
612-36-5536,730,8.0,870,870,2019-02-17,11,1.4530184709956198,4.761904762,1.4530184709956202,7.4,False,False,False,True,False,True,False,True,False,False,False,True,False,High,1
605-72-4132,866,8.0,929,929,2019-02-27,15,1.91478161171066,4.761904762,1.91478161171066,9.1,False,True,True,False,True,False,False,True,False,False,False,False,False,High,1
471-41-2823,937,1.9999999999999996,427,427,2019-03-07,20,-0.4614528775832973,4.761904762,-0.4614528775832974,8.0,False,True,True,False,True,True,False,True,False,False,False,False,True,Low,2
462-67-9126,646,6.0,728,728,2019-01-21,17,0.5628170646356484,4.761904762,0.5628170646356486,7.2,False,False,False,True,True,True,False,False,False,True,False,False,False,Medium,1
272-27-9238,323,4.0,351,351,2019-02-19,16,-0.6093640538560091,4.761904762,-0.6093640538560091,7.1,False,True,True,False,True,False,False,True,False,False,False,False,False,Low,2
834-25-9262,741,4.0,611,611,2019-01-06,12,0.0817425860594689,4.761904762,0.0817425860594687,9.1,False,True,True,False,True,False,True,False,False,False,False,False,False,Low,2
122-61-9553,421,9.0,751,751,2019-03-14,19,0.6592028571461157,4.761904762,0.6592028571461159,5.6,False,True,True,False,True,False,False,False,False,False,False,False,False,High,1
468-88-0009,572,4.0,525,525,2019-03-24,10,-0.1872489696346366,4.761904762,-0.1872489696346364,6.0,False,False,False,True,False,True,False,False,False,True,False,False,False,Low,2
613-59-9758,40,10.0,306,306,2019-01-27,14,-0.7006229425095366,4.761904762,-0.7006229425095366,5.4,False,True,True,False,True,False,False,False,False,False,True,False,False,High,0
254-31-0042,116,9.0,410,410,2019-03-06,12,-0.4874291904584588,4.761904762,-0.4874291904584586,7.8,False,False,False,True,False,True,False,False,False,False,False,True,False,High,0
201-86-2184,176,7.0,391,391,2019-02-02,19,-0.5287862149044394,4.761904762,-0.5287862149044393,9.9,True,False,False,False,False,False,False,False,False,False,False,False,False,High,0
261-12-8671,526,1.9999999999999996,256,256,2019-01-25,19,-0.7932490055249146,4.761904762,-0.7932490055249146,4.9,True,False,False,False,True,False,True,False,False,False,False,True,False,Low,2
730-70-9830,611,6.0,712,712,2019-03-14,17,0.4830937096602354,4.761904762,0.4830937096602355,5.2,False,True,True,False,True,False,False,False,False,True,False,False,True,Medium,1
382-25-8917,328,6.0,508,508,2019-01-29,12,-0.2354418658898702,4.761904762,-0.2354418658898701,8.9,False,True,True,False,True,True,True,False,False,False,False,False,False,Medium,0
422-29-8786,581,5.0,622,622,2019-01-03,16,0.1190408116187054,4.761904762,0.1190408116187056,9.1,False,False,False,True,True,False,False,False,False,True,False,True,False,Medium,2
667-23-5919,889,5.0,768,768,2019-01-14,12,0.7515725749686468,4.761904762,0.7515725749686469,7.0,False,False,False,True,False,False,True,False,False,False,False,False,True,Medium,1
843-01-4703,263,9.0,600,600,2019-01-05,19,0.0462815010489689,4.761904762,0.0462815010489689,9.6,True,False,False,False,False,False,False,False,False,True,False,True,False,High,0
743-88-1662,878,7.0,882,882,2019-02-22,18,1.5416711835218695,4.761904762,1.5416711835218702,8.7,False,True,True,False,True,True,False,False,False,False,True,False,True,High,1
595-86-2894,892,4.0,682,682,2019-02-06,17,0.343214682763396,4.761904762,0.343214682763396,9.4,False,True,True,False,False,True,True,False,False,False,False,False,True,Low,1
182-69-8360,146,4.0,202,202,2019-01-30,13,-0.9099715166679097,4.761904762,-0.9099715166679097,4.0,True,False,False,False,True,False,False,False,False,False,False,True,False,Low,2
289-15-7034,747,4.0,616,616,2019-01-11,10,0.0928508777495049,4.761904762,0.0928508777495051,7.5,False,False,False,True,False,True,False,False,False,False,True,True,False,Low,2
462-78-5240,181,1.9999999999999996,79,79,2019-03-19,14,-1.086764251334715,4.761904762,-1.086764251334715,4.2,False,True,True,False,True,False,False,False,False,False,False,False,False,Low,2
868-52-7573,932,5.0,782,782,2019-01-14,12,0.8154452521863544,4.761904762,0.8154452521863546,9.9,True,False,False,False,True,False,False,True,False,False,False,False,False,Medium,1
153-58-4872,674,4.0,579,579,2019-03-01,15,-0.0342963379026007,4.761904762,-0.0342963379026007,4.2,False,True,True,False,False,False,False,True,False,False,False,False,True,Low,2
662-72-2873,320,5.0,438,438,2019-01-06,13,-0.4395780877936879,4.761904762,-0.4395780877936878,9.9,False,False,False,True,True,False,False,True,False,False,False,False,True,Medium,0
525-88-7307,683,1.0,142,142,2019-01-31,13,-0.9902075620290168,4.761904762,-0.9902075620290166,5.8,True,False,False,False,False,True,False,False,False,False,True,False,False,Low,2
689-16-9784,379,6.0,551,551,2019-03-11,13,-0.1152159704446331,4.761904762,-0.115215970444633,6.0,False,True,True,False,True,True,False,True,False,False,False,False,False,Medium,0
725-56-0833,230,10.0,608,608,2019-02-20,16,0.0667036680791121,4.761904762,0.0667036680791123,10.0,False,False,False,True,True,False,False,False,True,False,False,True,False,High,0
394-41-0748,453,9.0,772,772,2019-01-27,14,0.7649452491954979,4.761904762,0.7649452491954979,9.5,False,True,True,False,False,False,True,False,False,False,False,False,True,High,1
596-42-3999,86,7.0,268,268,2019-03-10,14,-0.7692380057949135,4.761904762,-0.7692380057949134,6.6,True,False,False,False,True,True,False,True,False,False,False,True,False,High,0
541-89-9860,726,3.0,492,492,2019-02-15,12,-0.2826093813737159,4.761904762,-0.2826093813737159,8.1,False,True,True,False,False,False,True,False,False,False,False,False,False,Low,2
173-82-9529,289,10.0,669,669,2019-01-26,14,0.307240907367202,4.761904762,0.3072409073672022,9.7,True,False,False,False,True,False,True,False,False,False,False,False,False,High,0
563-36-9814,691,1.0,146,146,2019-02-13,18,-0.9859351421482336,4.761904762,-0.9859351421482336,7.2,False,False,False,True,False,True,False,False,False,False,False,False,True,Low,2
308-47-4913,435,10.0,802,802,2019-03-09,12,0.918624192307267,4.761904762,0.9186241923072668,6.2,False,False,False,True,False,False,False,False,False,False,True,True,False,High,1
885-17-6250,718,1.0,152,152,2019-03-06,10,-0.9734596760963468,4.761904762,-0.9734596760963468,7.3,False,False,False,True,True,False,False,False,True,False,False,False,True,Low,2
726-27-2396,700,5.0,681,681,2019-01-24,20,0.341420266413467,4.761904762,0.3414202664134671,4.3,False,False,False,True,True,False,False,False,True,False,False,False,True,Medium,1
316-01-3952,454,5.0,537,537,2019-03-13,14,-0.1548213027394926,4.761904762,-0.1548213027394925,4.6,False,False,False,True,True,False,False,True,False,False,False,False,True,Medium,2
760-54-1821,33,9.0,257,257,2019-03-15,10,-0.7915827617714093,4.761904762,-0.7915827617714093,5.8,True,False,False,False,True,True,False,False,False,True,False,False,False,High,0
793-10-3222,321,6.0,500,500,2019-03-05,13,-0.2615890755602629,4.761904762,-0.2615890755602629,8.3,True,False,False,False,False,False,False,False,True,False,False,True,False,Medium,0
346-12-3257,94,9.0,369,369,2019-03-04,16,-0.5743302108335875,4.761904762,-0.5743302108335875,8.0,True,False,False,False,False,True,False,False,False,False,False,False,False,High,0
110-05-6330,303,6.0,483,483,2019-03-25,20,-0.3033733419943218,4.761904762,-0.3033733419943217,9.4,False,True,True,False,True,False,False,True,False,False,False,True,False,Medium,0
651-61-0874,368,4.0,394,394,2019-03-12,20,-0.5242574498308094,4.761904762,-0.5242574498308092,6.2,False,True,True,False,True,True,False,False,False,True,False,True,False,Low,2
236-86-3015,38,1.0,4,4,2019-02-04,13,-1.254414007456645,4.761904762,-1.254414007456645,9.8,False,True,True,False,False,True,False,False,False,True,False,False,True,Low,2
831-64-0259,307,5.0,425,425,2019-02-22,10,-0.4649989860843474,4.761904762,-0.4649989860843473,9.6,True,False,False,False,True,False,True,False,False,False,False,False,True,Medium,0
587-03-7455,905,7.0,890,890,2019-02-16,17,1.610457143602478,4.761904762,1.6104571436024784,4.9,False,True,True,False,False,False,True,False,False,False,False,False,True,High,1
882-40-4577,583,4.0,533,533,2019-01-19,15,-0.1646905926641016,4.761904762,-0.1646905926641016,8.0,False,False,False,True,False,True,False,False,False,False,True,True,False,Low,2
732-67-5346,36,5.0,113,113,2019-01-11,19,-1.0195590866099968,4.761904762,-1.0195590866099966,7.8,False,False,False,True,True,True,False,True,False,False,False,True,False,Medium,0
725-32-9708,594,4.0,542,542,2019-01-04,19,-0.1399105573555597,4.761904762,-0.1399105573555594,4.1,True,False,False,False,False,False,True,False,False,False,False,False,False,Low,2
256-08-8343,484,4.0,472,472,2019-03-04,19,-0.3480628539473133,4.761904762,-0.3480628539473133,5.5,False,False,False,True,True,False,False,False,False,True,False,False,True,Low,2
372-26-1506,148,5.0,248,248,2019-01-28,19,-0.8052972295887232,4.761904762,-0.8052972295887231,5.4,False,True,True,False,True,False,True,False,False,False,False,False,True,Medium,0
244-08-0162,250,10.0,631,631,2019-01-02,13,0.1474524038259133,4.761904762,0.1474524038259133,5.1,True,False,False,False,True,False,False,False,True,False,False,False,False,High,0
569-71-4390,122,1.9999999999999996,60,60,2019-01-25,14,-1.1272667918045391,4.761904762,-1.1272667918045394,6.9,True,False,False,False,True,True,False,False,False,False,True,False,True,Low,2
132-23-6451,109,5.0,227,227,2019-01-04,13,-0.8661792128898826,4.761904762,-0.8661792128898826,7.8,False,False,False,True,False,True,False,False,True,False,False,False,False,Medium,0
696-90-2548,171,3.0,148,148,2019-03-10,18,-0.9829444482316856,4.761904762,-0.9829444482316854,6.6,False,False,False,True,True,True,False,False,False,False,True,False,True,Low,2
472-15-9636,416,8.0,697,697,2019-03-22,19,0.4266123188362825,4.761904762,0.4266123188362826,9.2,False,False,False,True,True,True,False,False,False,True,False,False,True,High,0
268-03-6164,883,1.0,208,208,2019-01-25,16,-0.9035201626479272,4.761904762,-0.903520162647927,7.8,True,False,False,False,True,True,False,False,True,False,False,False,True,Low,2
750-57-9686,357,4.0,388,388,2019-01-08,13,-0.5386127806302405,4.761904762,-0.5386127806302405,8.7,False,True,True,False,True,False,False,False,False,True,False,True,False,Low,2
186-09-3669,740,1.0,160,160,2019-01-22,10,-0.9658974929073608,4.761904762,-0.9658974929073608,9.2,False,True,True,False,False,False,False,False,True,False,False,False,True,Low,2
848-07-1692,488,1.9999999999999996,240,240,2019-01-12,17,-0.8252067062331725,4.761904762,-0.8252067062331725,8.3,True,False,False,False,True,False,False,False,True,False,False,False,True,Low,2
745-71-3520,159,7.0,380,380,2019-02-04,10,-0.5598894316365406,4.761904762,-0.5598894316365405,8.2,False,False,False,True,False,False,False,False,False,False,False,False,False,High,0
266-76-6436,295,3.0,244,244,2019-03-28,13,-0.8193962151953074,4.761904762,-0.8193962151953073,7.5,False,True,True,False,False,False,False,True,False,False,False,False,True,Low,2
740-22-2500,765,3.0,507,507,2019-01-23,13,-0.2368517644505286,4.761904762,-0.2368517644505285,9.8,False,True,True,False,True,False,False,False,False,False,False,False,False,Low,2
271-88-8734,895,10.0,983,983,2019-02-08,13,2.8390769287192805,4.761904762,2.8390769287192805,8.7,False,True,True,False,False,False,True,False,False,False,False,True,False,High,1
301-81-8610,164,8.0,435,435,2019-03-19,19,-0.4453031304339371,4.761904762,-0.4453031304339372,6.7,True,False,False,False,False,True,True,False,False,False,False,True,False,High,0
489-64-4354,64,1.0,8,8,2019-03-09,15,-1.2445874417308438,4.761904762,-1.2445874417308438,5.0,False,True,True,False,True,True,True,False,False,False,False,False,False,Low,2
198-84-7132,316,9.0,653,653,2019-01-02,13,0.2473843048374305,4.761904762,0.2473843048374305,7.0,True,False,False,False,False,True,True,False,False,False,False,False,False,High,0
269-10-8440,445,7.0,657,657,2019-01-21,18,0.2760095180386774,4.761904762,0.2760095180386775,8.9,False,False,False,True,False,True,False,False,True,False,False,False,False,High,0
650-98-6268,107,3.0,97,97,2019-03-20,13,-1.0466462286541616,4.761904762,-1.0466462286541618,8.0,True,False,False,False,False,False,False,True,False,False,False,True,False,Low,2
741-73-3559,584,5.0,626,626,2019-02-27,17,0.1228859895114103,4.761904762,0.1228859895114102,6.9,True,False,False,False,True,True,False,False,False,False,True,False,False,Medium,2
325-77-6186,829,10.0,980,980,2019-03-08,10,2.558806184539908,4.761904762,2.5588061845399084,7.3,False,False,False,True,False,False,False,False,False,True,False,False,True,High,1
286-75-7818,599,1.9999999999999996,288,288,2019-01-31,19,-0.7238649066609968,4.761904762,-0.7238649066609968,6.9,True,False,False,False,True,True,True,False,False,False,False,True,False,Low,2
574-57-9721,342,1.9999999999999996,172,172,2019-03-08,16,-0.9444072209070216,4.761904762,-0.9444072209070216,5.7,False,True,True,False,True,True,False,True,False,False,False,False,True,Low,2
459-50-7686,144,6.0,299,299,2019-01-13,19,-0.7127566149709608,4.761904762,-0.7127566149709607,6.4,False,False,False,True,True,False,False,False,False,False,False,False,True,Medium,0
616-87-0016,879,7.0,883,883,2019-03-09,14,1.5431665304801436,4.761904762,1.543166530480144,9.6,True,False,False,False,True,True,True,False,False,False,False,True,False,High,1
837-55-7229,384,1.0,68,68,2019-02-22,18,-1.1114588382456416,4.761904762,-1.1114588382456416,6.8,True,False,False,False,True,False,True,False,False,False,False,True,False,Low,2
751-69-0068,924,9.0,973,973,2019-03-19,19,2.5018121033302605,4.761904762,2.5018121033302614,9.0,False,True,True,False,True,True,False,False,False,False,True,False,True,High,1
257-73-1380,753,4.0,617,617,2019-01-20,16,0.1031046854633845,4.761904762,0.1031046854633843,9.6,False,True,True,False,False,True,False,False,False,False,True,False,True,Low,2
345-08-4992,249,6.0,436,436,2019-03-08,15,-0.442825126903083,4.761904762,-0.442825126903083,7.7,False,False,False,True,True,True,False,False,False,True,False,True,False,Medium,0
549-96-4200,71,4.0,111,111,2019-03-08,20,-1.0229342983158154,4.761904762,-1.0229342983158154,7.0,False,True,True,False,False,True,False,True,False,False,False,False,True,Low,2
810-60-6344,319,8.0,612,612,2019-02-07,14,0.082426173240394,4.761904762,0.0824261732403943,6.5,False,True,True,False,True,False,False,False,False,False,False,True,False,High,0
450-28-2866,75,5.0,175,175,2019-01-15,19,-0.9415874237857048,4.761904762,-0.9415874237857046,8.1,False,True,True,False,False,True,False,True,False,False,False,False,False,Medium,0
394-30-3170,805,8.0,905,905,2019-03-22,19,1.7083382830712197,4.761904762,1.7083382830712197,4.3,True,False,False,False,False,False,False,False,False,False,True,True,False,High,1
138-17-5109,815,9.0,950,950,2019-01-15,15,2.116140760691968,4.761904762,2.1161407606919687,6.5,False,False,False,True,False,False,False,False,False,True,False,True,False,High,1
192-98-7397,30,1.0,3,3,2019-01-08,14,-1.259540911313585,4.761904762,-1.2595409113135847,9.5,False,True,True,False,True,True,True,False,False,False,False,False,True,Low,2
301-11-9629,92,7.0,279,279,2019-01-15,10,-0.7429198993292896,4.761904762,-0.7429198993292895,9.7,False,False,False,True,True,False,False,False,False,False,True,False,False,High,0
390-80-5128,93,1.0,12,12,2019-01-28,17,-1.2323255966729965,4.761904762,-1.2323255966729962,9.5,True,False,False,False,False,False,False,False,True,False,False,True,False,Low,2
235-46-8343,192,10.0,545,545,2019-02-14,11,-0.1323910983653812,4.761904762,-0.1323910983653812,8.9,False,True,True,False,False,True,False,True,False,False,False,True,False,High,0
453-12-7053,363,3.0,286,286,2019-03-10,17,-0.727880981348933,4.761904762,-0.727880981348933,6.5,False,True,True,False,True,True,True,False,False,False,False,True,False,Low,2
296-11-7041,186,1.0,25,25,2019-01-12,20,-1.198488031217194,4.761904762,-1.198488031217194,5.3,True,False,False,False,False,False,False,False,True,False,False,True,False,Low,2
449-27-2918,299,1.0,50,50,2019-03-26,11,-1.1470053716537574,4.761904762,-1.1470053716537574,9.6,True,False,False,False,False,False,False,False,False,False,True,True,False,Low,2
891-01-7034,671,6.0,738,738,2019-01-01,19,0.6010124983698495,4.761904762,0.6010124983698497,6.7,True,False,False,False,True,False,False,False,False,False,False,False,False,Medium,1
744-09-5786,126,6.0,276,276,2019-01-02,18,-0.7499266679337738,4.761904762,-0.7499266679337738,7.6,True,False,False,False,True,True,False,False,False,False,False,False,False,Medium,0
727-17-0390,548,5.0,598,598,2019-03-16,12,0.0447007056930791,4.761904762,0.0447007056930792,4.8,False,False,False,True,True,False,False,True,False,False,False,False,True,Medium,2
568-88-3448,158,1.0,20,20,2019-03-03,15,-1.207331940370415,4.761904762,-1.207331940370415,5.5,False,False,False,True,True,True,False,False,True,False,False,False,True,Low,2
187-83-5490,105,4.0,164,164,2019-01-31,13,-0.9591897936945312,4.761904762,-0.9591897936945312,4.7,False,False,False,True,False,True,False,False,False,False,False,False,False,Low,2
767-54-1907,209,5.0,317,317,2019-02-13,16,-0.6826787790102474,4.761904762,-0.6826787790102474,6.9,True,False,False,False,False,False,True,False,False,False,False,False,False,Medium,0
710-46-4433,698,9.0,896,896,2019-02-15,14,1.6620252515635303,4.761904762,1.6620252515635303,4.5,True,False,False,False,False,False,False,True,False,False,False,True,False,High,1
533-33-5337,715,10.0,946,946,2019-02-07,20,2.077731705963728,4.761904762,2.0777317059637284,6.2,True,False,False,False,True,True,False,False,False,False,False,False,False,High,1
325-90-8763,376,10.0,755,755,2019-01-27,13,0.6755235010907071,4.761904762,0.6755235010907074,7.6,False,True,True,False,False,False,False,False,False,False,False,False,False,High,1
729-46-7422,271,1.0,45,45,2019-02-23,16,-1.1608052878686868,4.761904762,-1.1608052878686868,7.9,False,True,True,False,True,True,False,True,False,False,False,True,False,Low,2
639-76-1242,315,5.0,433,433,2019-02-03,15,-0.4485501695433324,4.761904762,-0.4485501695433322,4.5,False,True,True,False,True,True,False,True,False,False,False,False,False,Medium,2
234-03-4040,644,10.0,919,919,2019-03-03,12,1.806860285522078,4.761904762,1.8068602855220783,8.7,True,False,False,False,False,False,False,True,False,False,False,True,False,High,1
326-71-2155,656,4.0,572,572,2019-02-03,10,-0.0503606366543453,4.761904762,-0.0503606366543453,6.1,False,True,True,False,True,False,False,False,False,False,True,False,False,Low,2
320-32-8842,134,1.0,17,17,2019-03-17,18,-1.2175002996866788,4.761904762,-1.2175002996866788,6.4,False,True,True,False,False,False,False,True,False,False,False,False,False,Low,2
470-32-9057,422,5.0,512,512,2019-03-28,15,-0.2174122539929655,4.761904762,-0.2174122539929653,9.1,False,False,False,True,False,True,False,True,False,False,False,True,False,Medium,0
878-30-2331,460,10.0,816,816,2019-03-02,11,1.0164626075772003,4.761904762,1.0164626075772003,7.1,False,True,True,False,False,False,False,False,False,False,True,True,False,High,1
440-59-5691,283,7.0,522,522,2019-02-08,13,-0.2030996473923419,4.761904762,-0.2030996473923419,7.7,False,True,True,False,False,False,False,False,True,False,False,True,False,High,0
554-53-3790,280,6.0,464,464,2019-03-22,18,-0.3651525334704458,4.761904762,-0.3651525334704457,4.5,True,False,False,False,True,True,False,False,False,False,True,False,False,Medium,0
746-19-0921,119,1.0,15,15,2019-02-09,10,-1.221943616362693,4.761904762,-1.221943616362693,7.2,False,True,True,False,True,True,False,True,False,False,False,False,True,Low,2
233-34-0817,918,1.0,218,218,2019-02-15,11,-0.8918564563733892,4.761904762,-0.8918564563733892,8.4,False,True,True,False,False,False,False,False,False,False,False,False,False,Low,2
767-05-1286,763,6.0,787,787,2019-01-23,12,0.8332612430892201,4.761904762,0.8332612430892202,5.4,False,True,True,False,False,False,False,False,False,True,False,False,True,Medium,1
340-21-9136,310,4.0,343,343,2019-01-25,11,-0.6297007724885368,4.761904762,-0.6297007724885367,9.7,False,False,False,True,False,False,False,False,False,False,True,False,False,Low,2
405-31-3305,338,10.0,721,721,2019-02-02,18,0.5285522571917678,4.761904762,0.528552257191768,5.5,False,False,False,True,False,True,True,False,False,False,False,True,False,High,0
731-59-7531,638,8.0,837,837,2019-03-30,17,1.1662536485974564,4.761904762,1.1662536485974566,4.6,True,False,False,False,False,True,False,False,True,False,False,False,False,High,1
676-39-6028,558,5.0,607,607,2019-03-30,17,0.062431248198329,4.761904762,0.0624312481983291,6.6,False,False,False,True,False,False,False,False,False,False,False,False,False,Medium,2
502-05-1910,564,3.0,415,415,2019-02-25,20,-0.4787134539016612,4.761904762,-0.4787134539016612,6.3,False,False,False,True,True,True,False,False,True,False,False,True,False,Low,2
485-30-8700,238,5.0,353,353,2019-03-18,16,-0.6036390112157597,4.761904762,-0.6036390112157597,4.2,False,False,False,True,True,False,False,False,False,False,True,True,False,Medium,0
598-47-9715,766,4.0,625,625,2019-03-07,16,0.1225869201197553,4.761904762,0.1225869201197555,4.4,False,True,True,False,True,True,False,False,False,False,False,False,True,Low,2
