Gender,Location,Tenure_Months,Product_Category,Quantity,Avg_Price,Delivery_Charges,Coupon_Status,GST,Offline_Spend,Online_Spend,Month,Discount_pct,Tenure_Category,Price_Category
1,0,44.0,2,1.0,4.4,6.0,0,0.18,4000.0,2964.3,11,20.0,4,2
1,0,44.0,2,1.0,19.8,6.0,2,0.18,4000.0,2964.3,11,20.0,4,2
1,1,25.0,2,1.0,15.0,6.0,2,0.18,4000.0,2964.3,11,20.0,1,2
1,1,25.0,2,1.0,17.59,6.0,0,0.18,4000.0,2964.3,11,20.0,1,2
1,1,25.0,2,1.0,8.79,6.0,0,0.18,4000.0,2964.3,11,20.0,1,2
0,3,47.0,2,1.0,15.19,6.0,0,0.18,4000.0,2964.3,11,20.0,4,2
0,3,47.0,2,2.0,18.75,6.0,0,0.18,4000.0,2964.3,11,20.0,4,2
0,3,50.0,2,1.0,13.29,6.0,2,0.18,4000.0,2964.3,11,20.0,0,2
1,3,11.0,2,1.0,16.99,6.0,2,0.18,4000.0,2964.3,11,20.0,2,2
1,3,11.0,2,1.0,18.75,6.0,0,0.18,4000.0,2964.3,11,20.0,2,2
1,3,11.0,2,1.0,15.99,6.0,2,0.18,4000.0,2964.3,11,20.0,2,2
1,3,11.0,2,1.0,8.79,7.25,0,0.18,4000.0,2964.3,11,20.0,2,2
0,0,33.0,2,1.0,17.59,6.0,0,0.18,4000.0,2964.3,11,20.0,1,2
0,0,33.0,2,1.0,17.59,6.0,1,0.18,4000.0,2964.3,11,20.0,1,2
0,0,33.0,2,1.0,19.99,6.0,2,0.18,4000.0,2964.3,11,20.0,1,2
0,0,33.0,2,1.0,16.99,6.0,0,0.18,4000.0,2964.3,11,20.0,1,2
0,0,33.0,2,1.0,18.99,6.0,0,0.18,4000.0,2964.3,11,20.0,1,2
0,0,33.0,2,2.0,10.99,6.0,0,0.18,4000.0,2964.3,11,20.0,1,2
0,1,32.0,2,1.0,15.99,6.5,0,0.18,4000.0,2964.3,11,20.0,1,2
0,1,32.0,2,1.0,15.99,6.5,0,0.18,4000.0,2964.3,11,20.0,1,2
0,1,32.0,2,3.5,15.99,6.5,0,0.18,4000.0,2964.3,11,20.0,1,2
0,1,32.0,2,1.0,15.99,6.5,1,0.18,4000.0,2964.3,11,20.0,1,2
0,1,32.0,2,1.0,15.99,6.5,1,0.18,4000.0,2964.3,11,20.0,1,2
0,1,32.0,2,1.0,17.59,6.5,0,0.18,4000.0,2964.3,11,20.0,1,2
0,1,32.0,2,1.0,15.99,6.5,0,0.18,4000.0,2964.3,11,20.0,1,2
0,1,32.0,2,1.0,13.59,6.0,0,0.18,4000.0,2964.3,11,20.0,1,2
1,3,6.0,2,1.0,41.59,6.0,1,0.18,4000.0,2964.3,11,20.0,5,2
1,3,6.0,2,1.0,41.59,6.0,0,0.18,4000.0,2964.3,11,20.0,5,2
1,3,6.0,2,1.0,21.99,6.0,0,0.18,4000.0,2964.3,11,20.0,5,2
1,3,6.0,2,1.0,41.59,6.0,2,0.18,4000.0,2964.3,11,20.0,5,2
1,3,6.0,2,1.0,19.99,6.0,0,0.18,4000.0,2964.3,11,20.0,5,2
0,1,7.0,2,1.0,4.8,6.0,0,0.18,2500.0,1915.27,11,20.0,2,2
0,1,7.0,2,1.0,3.8,6.0,0,0.18,2500.0,1915.27,11,20.0,2,2
0,1,7.0,2,1.0,18.75,6.0,0,0.18,2500.0,1915.27,11,20.0,2,2
0,1,7.0,2,1.0,27.5,6.0,2,0.18,2500.0,1915.27,11,20.0,2,2
0,1,7.0,2,1.0,15.99,6.0,0,0.18,2500.0,1915.27,11,20.0,2,2
0,1,7.0,2,1.0,15.99,6.0,0,0.18,2500.0,1915.27,11,20.0,2,2
1,1,8.0,2,1.0,22.0,6.0,0,0.18,2500.0,1915.27,11,20.0,2,2
1,3,40.0,2,1.0,41.59,6.0,1,0.18,2500.0,1915.27,11,20.0,4,2
0,3,42.0,2,1.0,15.99,6.0,1,0.18,2500.0,1915.27,11,20.0,4,2
0,3,42.0,2,1.0,10.63,6.0,1,0.18,2500.0,1915.27,11,20.0,4,2
0,3,42.0,2,1.0,8.79,6.0,0,0.18,2500.0,1915.27,11,20.0,4,2
0,3,42.0,2,1.0,13.59,6.0,0,0.18,2500.0,1915.27,11,20.0,4,2
0,3,42.0,2,1.0,22.0,6.0,2,0.18,2500.0,1915.27,11,20.0,4,2
0,3,42.0,2,1.0,17.59,6.0,1,0.18,2500.0,1915.27,11,20.0,4,2
0,3,42.0,2,2.0,4.8,6.0,0,0.18,2500.0,1915.27,11,20.0,4,2
0,3,42.0,2,1.0,11.6,6.0,0,0.18,2500.0,1915.27,11,20.0,4,2
0,3,42.0,2,1.0,11.6,6.0,0,0.18,2500.0,1915.27,11,20.0,4,2
0,3,42.0,2,2.0,15.0,6.5,0,0.18,2500.0,1915.27,11,20.0,4,2
0,3,42.0,2,1.0,17.59,6.5,2,0.18,2500.0,1915.27,11,20.0,4,2
0,3,42.0,2,1.0,15.99,6.0,0,0.18,2500.0,1915.27,11,20.0,4,2
0,3,42.0,2,1.0,19.8,6.0,1,0.18,2500.0,1915.27,11,20.0,4,2
1,1,25.0,2,1.0,3.4,6.0,2,0.18,4000.0,2400.95,11,20.0,1,2
1,1,25.0,2,1.0,4.8,6.0,2,0.18,4000.0,2400.95,11,20.0,1,2
1,1,25.0,2,1.0,3.4,6.0,2,0.18,4000.0,2400.95,11,20.0,1,2
1,1,25.0,2,1.0,4.25,6.0,1,0.18,4000.0,2400.95,11,20.0,1,2
1,1,25.0,2,1.0,11.6,6.0,1,0.18,4000.0,2400.95,11,20.0,1,2
1,1,25.0,2,1.0,4.25,6.0,2,0.18,4000.0,2400.95,11,20.0,1,2
1,1,25.0,2,2.0,6.0,6.0,2,0.18,4000.0,2400.95,11,20.0,1,2
1,1,25.0,2,1.0,23.75,6.0,0,0.18,4000.0,2400.95,11,20.0,1,2
0,1,3.0,2,1.0,15.0,6.0,2,0.18,4000.0,2400.95,11,20.0,5,2
0,1,3.0,2,1.0,8.79,6.0,2,0.18,4000.0,2400.95,11,20.0,5,2
1,1,18.0,2,1.0,13.59,6.0,0,0.18,4000.0,2400.95,11,20.0,3,2
0,3,17.0,2,2.0,4.25,6.0,2,0.18,2000.0,1224.01,11,20.0,3,2
0,3,17.0,2,2.0,4.25,6.0,0,0.18,2000.0,1224.01,11,20.0,3,2
1,3,20.0,2,1.0,8.79,7.25,0,0.18,2000.0,1224.01,11,20.0,3,2
1,3,20.0,2,1.0,8.79,6.0,0,0.18,2000.0,1224.01,11,20.0,3,2
0,3,2.0,2,1.0,10.99,6.0,0,0.18,2000.0,1224.01,11,20.0,5,2
0,3,2.0,2,2.0,4.8,6.0,0,0.18,2000.0,1224.01,11,20.0,5,2
1,2,38.0,2,1.0,11.2,6.0,2,0.18,2000.0,1224.01,11,20.0,4,2
1,2,38.0,2,1.0,3.8,6.0,2,0.18,2000.0,1224.01,11,20.0,4,2
1,2,38.0,2,1.0,3.4,6.0,2,0.18,2000.0,1224.01,11,20.0,4,2
1,2,38.0,2,1.0,3.8,6.0,1,0.18,2000.0,1224.01,11,20.0,4,2
1,2,38.0,2,1.0,4.4,6.0,2,0.18,2000.0,1224.01,11,20.0,4,2
1,2,38.0,2,1.0,4.0,6.0,0,0.18,2000.0,1224.01,11,20.0,4,2
1,2,38.0,2,1.0,4.0,6.0,2,0.18,2000.0,1224.01,11,20.0,4,2
1,2,38.0,2,1.0,4.0,6.0,0,0.18,2000.0,1224.01,11,20.0,4,2
1,2,38.0,2,1.0,3.4,6.0,0,0.18,2000.0,1224.01,11,20.0,4,2
1,2,38.0,2,1.0,6.0,6.0,2,0.18,2000.0,1224.01,11,20.0,4,2
1,2,38.0,2,1.0,3.8,6.0,1,0.18,2000.0,1224.01,11,20.0,4,2
1,2,38.0,2,1.0,11.2,6.0,0,0.18,2000.0,1224.01,11,20.0,4,2
1,2,38.0,2,1.0,6.0,6.0,2,0.18,2000.0,1224.01,11,20.0,4,2
1,2,38.0,2,1.0,14.5,6.0,0,0.18,2000.0,1224.01,11,20.0,4,2
1,2,38.0,2,1.0,15.0,6.0,0,0.18,2000.0,1224.01,11,20.0,4,2
1,2,38.0,2,2.0,11.2,6.0,1,0.18,2000.0,1224.01,11,20.0,4,2
1,2,38.0,2,1.0,11.2,6.0,2,0.18,2000.0,1224.01,11,20.0,4,2
1,2,38.0,2,1.0,4.0,6.0,0,0.18,2000.0,1224.01,11,20.0,4,2
1,2,38.0,2,2.0,3.8,6.0,1,0.18,2000.0,1224.01,11,20.0,4,2
1,2,38.0,2,1.0,14.0,6.0,2,0.18,2000.0,1224.01,11,20.0,4,2
1,2,38.0,2,1.0,18.75,6.0,0,0.18,2000.0,1224.01,11,20.0,4,2
1,2,38.0,2,1.0,5.0,6.0,2,0.18,2000.0,1224.01,11,20.0,4,2
1,2,38.0,2,3.0,5.0,6.0,0,0.18,2000.0,1224.01,11,20.0,4,2
1,2,38.0,2,1.0,7.5,6.0,0,0.18,2000.0,1224.01,11,20.0,4,2
1,2,38.0,2,2.0,5.25,6.0,0,0.18,2000.0,1224.01,11,20.0,4,2
1,2,38.0,2,2.0,4.75,6.0,2,0.18,2000.0,1224.01,11,20.0,4,2
1,2,38.0,2,2.0,4.2,6.0,1,0.18,2000.0,1224.01,11,20.0,4,2
1,2,38.0,2,1.0,21.0,6.0,2,0.18,2000.0,1224.01,11,20.0,4,2
1,2,38.0,2,3.5,8.79,7.25,1,0.18,2000.0,1224.01,11,20.0,4,2
1,2,38.0,2,3.5,13.59,7.25,0,0.18,2000.0,1224.01,11,20.0,4,2
1,2,38.0,2,1.0,14.0,6.0,2,0.18,2000.0,1224.01,11,20.0,4,2
1,2,38.0,2,1.0,14.0,6.0,0,0.18,2000.0,1224.01,11,20.0,4,2
1,2,38.0,2,1.0,26.25,6.0,0,0.18,2000.0,1224.01,11,20.0,4,2
1,2,38.0,2,1.0,18.75,6.0,0,0.18,2000.0,1224.01,11,20.0,4,2
1,2,38.0,2,1.0,23.75,6.0,0,0.18,2000.0,1224.01,11,20.0,4,2
1,2,38.0,2,1.0,15.99,6.0,0,0.18,2000.0,1224.01,11,20.0,4,2
1,2,38.0,2,1.0,19.8,6.0,1,0.18,2000.0,1224.01,11,20.0,4,2
0,0,5.0,2,1.0,4.8,6.0,1,0.18,2000.0,1224.01,11,20.0,5,2
0,0,32.0,2,2.0,15.99,6.5,0,0.18,2000.0,1224.01,11,20.0,1,2
0,0,32.0,2,2.0,15.99,6.5,2,0.18,2000.0,1224.01,11,20.0,1,2
0,0,32.0,2,1.0,13.59,6.0,2,0.18,2000.0,1224.01,11,20.0,1,2
0,0,32.0,2,1.0,15.19,6.0,2,0.18,2000.0,1224.01,11,20.0,1,2
0,0,32.0,2,1.0,3.4,6.0,2,0.18,2000.0,1224.01,11,20.0,1,2
0,0,32.0,2,1.0,11.2,6.0,0,0.18,2000.0,1224.01,11,20.0,1,2
0,0,32.0,2,2.0,3.8,6.0,2,0.18,2000.0,1224.01,11,20.0,1,2
0,0,32.0,2,2.0,3.4,6.0,0,0.18,2000.0,1224.01,11,20.0,1,2
0,0,32.0,2,2.0,3.4,6.0,0,0.18,2000.0,1224.01,11,20.0,1,2
0,0,32.0,2,1.0,13.59,6.0,2,0.18,2000.0,1224.01,11,20.0,1,2
0,0,32.0,2,1.0,15.0,6.0,0,0.18,2000.0,1224.01,11,20.0,1,2
0,0,32.0,2,2.0,4.75,6.0,1,0.18,2000.0,1224.01,11,20.0,1,2
0,0,32.0,2,1.0,27.5,6.0,0,0.18,2000.0,1224.01,11,20.0,1,2
0,0,32.0,2,1.0,3.8,6.0,0,0.18,2000.0,1224.01,11,20.0,1,2
0,0,32.0,2,2.0,4.8,6.0,0,0.18,2000.0,1224.01,11,20.0,1,2
0,0,32.0,2,1.0,3.4,6.0,0,0.18,2000.0,1224.01,11,20.0,1,2
0,0,31.0,2,1.0,17.59,6.5,0,0.18,3000.0,1661.61,11,20.0,1,2
0,0,31.0,2,1.0,17.59,6.5,0,0.18,3000.0,1661.61,11,20.0,1,2
0,0,31.0,2,1.0,17.59,6.5,2,0.18,3000.0,1661.61,11,20.0,1,2
0,0,31.0,2,1.0,17.59,6.5,2,0.18,3000.0,1661.61,11,20.0,1,2
0,0,37.0,2,1.0,9.99,6.0,2,0.18,3000.0,1661.61,11,20.0,4,2
0,0,37.0,2,1.0,17.59,6.5,2,0.18,3000.0,1661.61,11,20.0,4,2
0,0,37.0,2,1.0,17.59,6.5,2,0.18,3000.0,1661.61,11,20.0,4,2
1,1,30.0,2,1.0,17.59,6.5,2,0.18,3000.0,1661.61,11,20.0,1,2
1,1,30.0,2,1.0,17.59,6.5,2,0.18,3000.0,1661.61,11,20.0,1,2
1,1,30.0,2,1.0,9.99,6.0,1,0.18,3000.0,1661.61,11,20.0,1,2
1,1,30.0,2,1.0,10.99,6.0,0,0.18,3000.0,1661.61,11,20.0,1,2
1,1,30.0,2,1.0,41.59,6.5,2,0.18,3000.0,1661.61,11,20.0,1,2
1,1,30.0,2,1.0,8.79,6.5,0,0.18,3000.0,1661.61,11,20.0,1,2
1,1,30.0,2,3.5,10.99,6.0,2,0.18,3000.0,1661.61,11,20.0,1,2
1,1,30.0,2,1.0,21.99,6.0,2,0.18,3000.0,1661.61,11,20.0,1,2
1,1,30.0,2,1.0,21.99,6.0,2,0.18,3000.0,1661.61,11,20.0,1,2
0,0,32.0,2,1.0,8.49,6.0,2,0.18,3000.0,1661.61,11,20.0,1,2
0,0,32.0,2,1.0,8.49,6.0,0,0.18,3000.0,1661.61,11,20.0,1,2
0,0,32.0,2,1.0,12.5,6.0,0,0.18,3000.0,1661.61,11,20.0,1,2
0,0,32.0,2,1.0,17.59,6.5,0,0.18,3000.0,1661.61,11,20.0,1,2
0,0,32.0,2,1.0,6.8,6.5,0,0.18,3000.0,1661.61,11,20.0,1,2
0,0,32.0,2,1.0,7.6,6.5,0,0.18,3000.0,1661.61,11,20.0,1,2
0,0,32.0,2,1.0,8.79,6.5,0,0.18,3000.0,1661.61,11,20.0,1,2
0,0,32.0,2,1.0,3.8,6.5,2,0.18,3000.0,1661.61,11,20.0,1,2
0,0,32.0,2,2.0,8.0,7.25,2,0.18,3000.0,1661.61,11,20.0,1,2
0,0,32.0,2,2.0,8.0,7.25,2,0.18,3000.0,1661.61,11,20.0,1,2
0,0,32.0,2,2.0,7.6,7.25,0,0.18,3000.0,1661.61,11,20.0,1,2
0,0,32.0,2,2.0,17.59,7.25,2,0.18,3000.0,1661.61,11,20.0,1,2
0,0,32.0,2,3.0,17.59,7.25,2,0.18,3000.0,1661.61,11,20.0,1,2
0,0,32.0,2,2.0,17.59,7.25,2,0.18,3000.0,1661.61,11,20.0,1,2
0,0,32.0,2,1.0,41.59,7.25,0,0.18,3000.0,1661.61,11,20.0,1,2
0,0,32.0,2,2.0,41.59,7.25,1,0.18,3000.0,1661.61,11,20.0,1,2
0,0,32.0,2,2.0,41.59,7.25,0,0.18,3000.0,1661.61,11,20.0,1,2
0,0,32.0,2,2.0,8.0,7.25,2,0.18,3000.0,1661.61,11,20.0,1,2
0,0,32.0,2,1.0,6.8,7.25,2,0.18,3000.0,1661.61,11,20.0,1,2
0,2,50.0,2,2.0,17.59,7.25,2,0.18,3000.0,1661.61,11,20.0,0,2
0,0,26.0,2,1.0,17.59,7.25,0,0.18,3000.0,1661.61,11,20.0,1,2
0,0,26.0,2,1.0,17.59,7.25,0,0.18,3000.0,1661.61,11,20.0,1,2
0,0,26.0,2,1.0,17.59,7.25,0,0.18,3000.0,1661.61,11,20.0,1,2
0,0,26.0,2,3.0,17.59,6.5,2,0.18,3000.0,1661.61,11,20.0,1,2
0,0,26.0,2,2.0,17.59,6.5,0,0.18,3000.0,1661.61,11,20.0,1,2
0,0,26.0,2,2.0,17.59,6.5,0,0.18,3000.0,1661.61,11,20.0,1,2
1,0,48.0,2,1.0,51.99,6.0,0,0.18,3000.0,1661.61,11,20.0,4,3
1,0,48.0,2,1.0,8.0,6.5,0,0.18,3000.0,1661.61,11,20.0,4,2
1,0,48.0,2,1.0,17.59,6.5,1,0.18,3000.0,1661.61,11,20.0,4,2
1,0,48.0,2,1.0,17.59,6.5,0,0.18,3000.0,1661.61,11,20.0,4,2
1,0,48.0,2,1.0,8.79,6.5,0,0.18,3000.0,1661.61,11,20.0,4,2
1,0,48.0,2,1.0,41.59,7.25,2,0.18,3000.0,1661.61,11,20.0,4,2
1,0,48.0,2,1.0,41.59,7.25,2,0.18,3000.0,1661.61,11,20.0,4,2
1,0,48.0,2,1.0,21.99,6.0,0,0.18,3000.0,1661.61,11,20.0,4,2
1,0,48.0,2,2.0,41.59,6.5,1,0.18,3000.0,1661.61,11,20.0,4,2
0,3,45.0,2,1.0,15.19,6.0,2,0.18,3500.0,2019.94,11,20.0,4,2
0,3,45.0,2,1.0,15.19,6.0,0,0.18,3500.0,2019.94,11,20.0,4,2
0,3,45.0,2,1.0,10.99,6.0,1,0.18,3500.0,2019.94,11,20.0,4,2
0,0,44.0,2,1.0,15.99,6.0,0,0.18,3500.0,2019.94,11,20.0,4,2
0,0,44.0,2,1.0,4.25,6.0,1,0.18,3500.0,2019.94,11,20.0,4,2
0,0,44.0,2,1.0,4.25,6.0,2,0.18,3500.0,2019.94,11,20.0,4,2
0,0,44.0,2,2.0,4.75,6.0,1,0.18,3500.0,2019.94,11,20.0,4,2
1,0,16.0,2,2.0,3.4,6.0,0,0.18,3500.0,2019.94,11,20.0,3,2
1,0,16.0,2,2.0,4.8,6.0,0,0.18,3500.0,2019.94,11,20.0,3,2
1,0,16.0,2,2.0,11.0,6.0,0,0.18,3500.0,2019.94,11,20.0,3,2
1,0,16.0,2,1.0,3.4,6.0,2,0.18,3500.0,2019.94,11,20.0,3,2
1,0,16.0,2,1.0,4.0,6.0,0,0.18,3500.0,2019.94,11,20.0,3,2
1,0,16.0,2,1.0,19.8,6.0,0,0.18,3500.0,2019.94,11,20.0,3,2
1,0,16.0,2,1.0,6.0,6.0,1,0.18,3500.0,2019.94,11,20.0,3,2
1,0,16.0,2,1.0,19.8,6.0,0,0.18,3500.0,2019.94,11,20.0,3,2
1,0,16.0,2,1.0,13.59,7.25,0,0.18,3500.0,2019.94,11,20.0,3,2
1,3,20.0,2,1.0,3.4,6.0,1,0.18,2000.0,2437.58,11,20.0,3,2
1,3,20.0,2,1.0,3.4,6.0,1,0.18,2000.0,2437.58,11,20.0,3,2
1,3,20.0,2,1.0,21.0,6.0,0,0.18,2000.0,2437.58,11,20.0,3,2
1,3,20.0,2,1.0,3.8,6.0,2,0.18,2000.0,2437.58,11,20.0,3,2
1,3,20.0,2,1.0,5.25,6.0,1,0.18,2000.0,2437.58,11,20.0,3,2
1,3,20.0,2,1.0,18.75,6.0,1,0.18,2000.0,2437.58,11,20.0,3,2
1,3,20.0,2,1.0,26.25,6.0,2,0.18,2000.0,2437.58,11,20.0,3,2
0,0,25.0,2,2.0,10.99,6.0,2,0.18,2000.0,2437.58,11,20.0,1,2
0,0,25.0,2,1.0,7.5,6.0,0,0.18,2000.0,2437.58,11,20.0,1,2
0,0,25.0,2,3.5,8.79,7.25,0,0.18,2000.0,2437.58,11,20.0,1,2
0,0,25.0,2,1.0,15.99,6.0,2,0.18,2000.0,2437.58,11,20.0,1,2
0,0,9.0,2,3.5,10.99,6.0,2,0.18,2000.0,2437.58,11,20.0,2,2
0,0,9.0,2,1.0,13.59,6.0,2,0.18,2000.0,2437.58,11,20.0,2,2
0,0,9.0,2,1.0,15.0,6.0,0,0.18,2000.0,2437.58,11,20.0,2,2
0,0,9.0,2,1.0,4.0,6.0,0,0.18,2000.0,2437.58,11,20.0,2,2
0,0,9.0,2,1.0,3.4,6.0,0,0.18,2000.0,2437.58,11,20.0,2,2
0,0,9.0,2,2.0,3.4,6.0,0,0.18,2000.0,2437.58,11,20.0,2,2
0,0,9.0,2,1.0,11.0,6.0,0,0.18,2000.0,2437.58,11,20.0,2,2
0,0,9.0,2,1.0,3.4,6.0,0,0.18,2000.0,2437.58,11,20.0,2,2
0,0,9.0,2,1.0,15.0,6.0,2,0.18,2000.0,2437.58,11,20.0,2,2
0,0,9.0,2,1.0,11.6,6.0,0,0.18,2000.0,2437.58,11,20.0,2,2
0,0,9.0,2,1.0,11.6,6.0,0,0.18,2000.0,2437.58,11,20.0,2,2
0,0,9.0,2,1.0,3.4,6.0,2,0.18,2000.0,2437.58,11,20.0,2,2
0,0,9.0,2,1.0,4.0,6.0,0,0.18,2000.0,2437.58,11,20.0,2,2
0,0,9.0,2,1.0,3.8,6.0,2,0.18,2000.0,2437.58,11,20.0,2,2
0,3,34.0,2,1.0,3.4,6.0,0,0.18,2000.0,2437.58,11,20.0,1,2
0,3,34.0,2,1.0,18.75,6.0,0,0.18,2000.0,2437.58,11,20.0,1,2
0,3,34.0,2,1.0,14.0,6.0,1,0.18,2000.0,2437.58,11,20.0,1,2
0,3,34.0,2,1.0,4.25,6.0,0,0.18,2000.0,2437.58,11,20.0,1,2
0,3,34.0,2,3.5,3.8,6.0,0,0.18,2000.0,2437.58,11,20.0,1,2
0,1,45.0,2,1.0,4.8,6.0,0,0.18,2000.0,2437.58,11,20.0,4,2
0,1,45.0,2,1.0,21.0,6.0,1,0.18,2000.0,2437.58,11,20.0,4,2
0,1,45.0,2,1.0,15.99,6.0,2,0.18,2000.0,2437.58,11,20.0,4,2
0,1,45.0,2,1.0,4.8,6.0,0,0.18,2000.0,2437.58,11,20.0,4,2
0,1,45.0,2,1.0,15.99,6.0,0,0.18,2000.0,2437.58,11,20.0,4,2
0,1,45.0,2,1.0,15.99,6.0,0,0.18,2000.0,2437.58,11,20.0,4,2
0,1,45.0,2,1.0,6.0,6.0,2,0.18,2000.0,2437.58,11,20.0,4,2
0,1,45.0,2,1.0,3.8,6.0,0,0.18,2000.0,2437.58,11,20.0,4,2
0,1,45.0,2,1.0,4.8,6.0,2,0.18,2000.0,2437.58,11,20.0,4,2
0,1,45.0,2,1.0,11.0,6.0,1,0.18,2000.0,2437.58,11,20.0,4,2
0,1,45.0,2,1.0,19.0,6.0,1,0.18,2000.0,2437.58,11,20.0,4,2
0,2,35.0,2,1.0,4.75,6.0,2,0.18,2000.0,2478.79,11,20.0,1,2
0,2,35.0,2,1.0,15.19,6.0,0,0.18,2000.0,2478.79,11,20.0,1,2
0,2,35.0,2,1.0,8.79,6.0,0,0.18,2000.0,2478.79,11,20.0,1,2
0,2,35.0,2,2.0,4.8,6.0,2,0.18,2000.0,2478.79,11,20.0,1,2
0,2,35.0,2,2.0,3.8,6.0,0,0.18,2000.0,2478.79,11,20.0,1,2
0,2,35.0,2,1.0,5.25,6.0,2,0.18,2000.0,2478.79,11,20.0,1,2
0,2,35.0,2,2.0,7.5,6.0,0,0.18,2000.0,2478.79,11,20.0,1,2
1,4,47.0,2,1.0,8.79,6.0,0,0.18,2000.0,2478.79,11,20.0,4,2
1,4,47.0,2,1.0,24.75,6.0,0,0.18,2000.0,2478.79,11,20.0,4,2
1,4,47.0,2,1.0,17.5,6.0,2,0.18,2000.0,2478.79,11,20.0,4,2
1,4,47.0,2,1.0,18.75,6.0,0,0.18,2000.0,2478.79,11,20.0,4,2
1,4,47.0,2,1.0,10.99,6.0,0,0.18,2000.0,2478.79,11,20.0,4,2
0,0,44.0,2,1.0,5.25,6.0,1,0.18,2000.0,2478.79,11,20.0,4,2
0,0,44.0,2,1.0,4.25,6.0,2,0.18,2000.0,2478.79,11,20.0,4,2
0,0,44.0,2,1.0,4.75,7.25,0,0.18,2000.0,2478.79,11,20.0,4,2
0,0,44.0,2,1.0,4.75,7.25,0,0.18,2000.0,2478.79,11,20.0,4,2
0,0,44.0,2,1.0,19.99,6.0,0,0.18,2000.0,2478.79,11,20.0,4,2
0,0,44.0,2,1.0,4.75,6.0,1,0.18,2000.0,2478.79,11,20.0,4,2
0,3,27.0,2,1.0,10.99,6.0,2,0.18,3000.0,1642.31,11,20.0,1,2
0,3,27.0,2,2.0,19.8,6.5,0,0.18,3000.0,1642.31,11,20.0,1,2
0,3,27.0,2,1.0,13.59,6.5,0,0.18,3000.0,1642.31,11,20.0,1,2
0,3,27.0,2,1.0,17.59,6.5,0,0.18,3000.0,1642.31,11,20.0,1,2
0,3,27.0,2,1.0,17.59,6.5,2,0.18,3000.0,1642.31,11,20.0,1,2
0,3,27.0,2,1.0,3.4,6.5,2,0.18,3000.0,1642.31,11,20.0,1,2
0,3,27.0,2,1.0,9.51,6.5,2,0.18,3000.0,1642.31,11,20.0,1,2
0,3,27.0,2,1.0,15.19,6.5,0,0.18,3000.0,1642.31,11,20.0,1,2
0,3,27.0,2,1.0,8.79,6.5,0,0.18,3000.0,1642.31,11,20.0,1,2
0,3,27.0,2,1.0,3.4,6.5,1,0.18,3000.0,1642.31,11,20.0,1,2
0,3,27.0,2,1.0,41.59,6.5,1,0.18,3000.0,1642.31,11,20.0,1,2
0,3,27.0,2,1.0,10.99,6.0,0,0.18,3000.0,1642.31,11,20.0,1,2
0,3,27.0,2,1.0,41.59,6.5,0,0.18,3000.0,1642.31,11,20.0,1,2
0,3,27.0,2,1.0,15.99,6.5,0,0.18,3000.0,1642.31,11,20.0,1,2
0,3,27.0,2,1.0,41.59,6.5,0,0.18,3000.0,1642.31,11,20.0,1,2
0,3,27.0,2,1.0,21.99,6.0,0,0.18,3000.0,1642.31,11,20.0,1,2
0,3,27.0,2,1.0,18.99,6.0,0,0.18,3000.0,1642.31,11,20.0,1,2
0,3,27.0,2,1.0,41.59,6.5,2,0.18,3000.0,1642.31,11,20.0,1,2
0,3,27.0,2,1.0,41.59,6.5,1,0.18,3000.0,1642.31,11,20.0,1,2
0,3,27.0,2,1.0,19.99,6.0,2,0.18,3000.0,1642.31,11,20.0,1,2
0,3,27.0,2,1.0,8.79,6.5,0,0.18,3000.0,1642.31,11,20.0,1,2
0,3,46.0,4,2.0,3.99,6.5,0,0.18,3000.0,2819.58,11,20.0,4,2
0,1,20.0,4,3.0,3.99,7.25,1,0.18,3000.0,2819.58,11,20.0,3,2
0,0,28.0,4,3.5,3.99,7.25,0,0.18,3000.0,2819.58,11,20.0,1,2
0,3,19.0,4,1.0,55.99,6.5,0,0.18,3000.0,2819.58,11,20.0,3,3
0,0,13.0,4,1.0,4.99,6.0,1,0.18,3000.0,2819.58,11,20.0,3,2
0,2,6.0,4,3.5,55.99,7.25,1,0.18,3000.0,2819.58,11,20.0,5,3
0,2,6.0,4,1.0,99.99,6.0,1,0.18,3000.0,2819.58,11,20.0,5,3
1,1,22.0,4,1.0,79.99,6.5,0,0.18,3000.0,2819.58,11,20.0,3,3
1,1,22.0,4,1.0,55.99,6.5,0,0.18,3000.0,2819.58,11,20.0,3,3
1,1,22.0,4,1.0,4.99,6.0,1,0.18,3000.0,2819.58,11,20.0,3,2
0,3,43.0,4,1.0,79.99,6.5,1,0.18,3000.0,2819.58,11,20.0,4,3
1,3,24.0,4,1.0,99.99,6.0,0,0.18,3000.0,2819.58,11,20.0,3,3
1,0,25.0,4,1.0,4.99,6.0,1,0.18,3000.0,4184.429999999999,11,20.0,1,2
0,1,14.0,4,3.0,3.99,6.5,0,0.18,3000.0,4184.429999999999,11,20.0,3,2
0,1,34.0,4,2.0,99.99,6.0,0,0.18,3000.0,4184.429999999999,11,20.0,1,3
0,1,34.0,4,3.5,69.99,6.0,2,0.18,3000.0,4184.429999999999,11,20.0,1,3
0,1,34.0,4,2.0,149.99,6.0,0,0.18,3000.0,4184.429999999999,11,20.0,1,1
0,1,34.0,4,3.5,4.99,6.0,0,0.18,3000.0,4184.429999999999,11,20.0,1,2
0,1,40.0,4,1.0,4.99,6.0,2,0.18,4000.0,737.08,11,20.0,4,2
