Invoice ID,Unit price,Quantity,Tax 5%,Total,Date,Time,cogs,gross margin percentage,gross income,Rating,Branch_B,Branch_C,City_Naypyitaw,City_Yangon,Customer type_Normal,Gender_Male,Product line_Fashion accessories,Product line_Food and beverages,Product line_Health and beauty,Product line_Home and lifestyle,Product line_Sports and travel,Payment_Credit card,Payment_Ewallet,Quantity_bin
502-05-1910,0.35903985436247676,-0.8590099405604715,-0.4787134539016612,-0.4787134539016612,2019-02-25,20,-0.47871345390166126,4.761904762,-0.4787134539016612,-0.39162360040678423,False,False,False,True,True,True,False,False,True,False,False,True,False,Low
485-30-8700,-0.8463354979772435,-0.1745398684007332,-0.6036390112157597,-0.6036390112157597,2019-03-18,16,-0.6036390112157597,4.761904762,-0.6036390112157597,-1.6141738618223438,False,False,False,True,True,False,False,False,False,False,True,True,False,Medium
598-47-9715,1.072371320706377,-0.5167749044806024,0.12258692011975555,0.12258692011975544,2019-03-07,16,0.12258692011975535,4.761904762,0.12258692011975555,-1.4977405035922904,False,True,True,False,True,True,False,False,False,False,False,False,True,Low
701-69-8742,-0.8044192498225728,1.5366353119986127,0.15428827563516623,0.1542882756351662,2019-03-16,10,0.15428827563516617,4.761904762,0.15428827563516623,-0.1587568839466774,True,False,False,False,True,True,False,False,False,False,True,False,True,High
575-67-1508,-0.6446843582061248,-1.54348001272021,-1.1492270299917644,-1.1492270299917644,2019-01-29,11,-1.1492270299917644,4.761904762,-1.1492270299917644,-0.1587568839466774,False,False,False,True,True,True,False,False,False,False,False,False,True,Low
541-08-3113,0.38887213908517004,0.8521652398388743,0.9406698788921081,0.9406698788921078,2019-02-02,20,0.9406698788921077,4.761904762,0.9406698788921081,0.8309266610087758,False,True,True,False,True,True,False,True,False,False,False,False,False,High
246-11-3901,-0.8637061954107107,1.5366353119986127,0.08721128350687117,0.08721128350687112,2019-02-15,12,0.0872112835068712,4.761904762,0.08721128350687117,-0.44984027952181066,False,True,True,False,True,False,False,False,False,False,False,False,False,High
674-15-9296,-0.6998174413645206,-0.1745398684007332,-0.5207540655285671,-0.5207540655285671,2019-01-08,13,-0.5207540655285672,4.761904762,-0.5207540655285671,-1.1484404289021306,False,False,False,True,True,True,False,False,False,False,True,False,True,Medium
305-18-3552,0.17778040288281946,1.5366353119986127,1.2655446866268567,1.2655446866268565,2019-02-12,16,1.2655446866268563,4.761904762,1.2655446866268567,-0.566273637751864,True,False,False,False,False,True,False,False,False,True,False,False,False,High
493-65-6248,-0.7058594230805093,1.5366353119986127,0.2657984345236057,0.2657984345236058,2019-01-01,19,0.2657984345236058,4.761904762,0.2657984345236057,0.015893153398402464,False,True,True,False,False,False,False,False,False,False,True,True,False,High
438-01-4015,-0.23345197766165268,-0.5167749044806024,-0.46837419779016604,-0.46837419779016604,2019-03-21,15,-0.46837419779016604,4.761904762,-0.46837419779016604,-0.21697356306170434,True,False,False,False,False,False,False,False,False,False,True,False,True,Low
709-58-4068,-0.5506560177510527,1.5366353119986127,0.4413948916237923,0.44139489162379203,2019-02-28,14,0.441394891623792,4.761904762,0.4413948916237923,0.19054319074348233,True,False,False,False,True,False,True,False,False,False,False,False,False,High
795-49-7276,-0.6994398175072714,-0.5167749044806024,-0.679260843105621,-0.679260843105621,2019-03-23,18,-0.6792608431056211,4.761904762,-0.679260843105621,0.7727099818937494,False,False,False,True,True,True,True,False,False,False,False,False,True,Low
556-72-8512,-1.2352880709440077,-1.54348001272021,-1.2160476769272126,-1.2160476769272124,2019-01-30,20,-1.2160476769272126,4.761904762,-1.2160476769272126,-1.5559571827073173,False,True,True,False,True,True,False,False,False,True,False,False,False,Low
627-95-3243,0.8310696759240839,1.1944002759187435,1.6727917496631042,1.6727917496631037,2019-02-04,13,1.6727917496631037,4.761904762,1.6727917496631042,1.6459601686191492,True,False,False,False,False,False,False,False,False,True,False,False,True,High
686-41-0932,-0.7919576625333462,-1.2012449766403408,-1.0176364976636443,-1.0176364976636443,2019-03-13,19,-1.0176364976636443,4.761904762,-1.0176364976636443,0.7144933027787219,True,False,False,False,True,False,True,False,False,False,False,False,True,Low
510-09-5628,-1.359903943836272,1.5366353119986127,-0.47418468882803105,-0.47418468882803105,2019-03-15,18,-0.47418468882803116,4.761904762,-0.47418468882803105,0.13232651162845588,False,False,False,True,False,False,True,False,False,False,False,True,False,High
608-04-3797,-1.1461688406331763,0.8521652398388743,-0.4487210663385636,-0.44872106633856373,2019-03-05,20,-0.4487210663385637,4.761904762,-0.4487210663385636,1.0055766983538552,True,False,False,False,False,False,False,False,True,False,False,False,True,High
148-82-2527,-1.6446323322022336,1.5366353119986127,-0.7963251478390785,-0.7963251478390786,2019-03-05,13,-0.7963251478390786,4.761904762,-0.7963251478390785,0.8309266610087758,False,True,True,False,False,False,False,False,False,True,False,True,False,High
437-53-3084,1.6697722628747471,-1.2012449766403408,-0.46059839360714067,-0.4605983936071407,2019-02-26,11,-0.4605983936071408,4.761904762,-0.46059839360714067,0.07410983251342891,True,False,False,False,True,True,True,False,False,False,False,False,True,Low
632-32-4574,0.7646078770482094,0.8521652398388743,1.2807545014024444,1.2807545014024442,2019-03-20,14,1.2807545014024444,4.761904762,1.2807545014024444,-0.8573570333269973,True,False,False,False,True,True,False,False,False,False,True,False,False,High
556-97-7101,0.28502557834161646,-1.2012449766403408,-0.7739376676637749,-0.7739376676637749,2019-01-01,15,-0.773937667663775,4.761904762,-0.7739376676637749,0.8891433401238023,False,True,True,False,True,False,False,False,False,False,False,False,False,Low
862-59-8517,1.3053652406291862,0.16769516767913598,0.999116582861221,0.9991165828612206,2019-01-27,11,0.9991165828612212,4.761904762,0.999116582861221,-0.44984027952181066,False,True,True,False,True,False,False,True,False,False,False,False,False,Medium
401-18-8016,1.6033104639988727,-1.54348001272021,-0.8948898744887452,-0.8948898744887452,2019-01-21,17,-0.8948898744887452,4.761904762,-0.8948898744887452,1.122010056583909,True,False,False,False,False,False,False,False,False,False,True,False,False,Low
420-18-8989,-0.15679433464004763,0.8521652398388743,0.44677814067357896,0.4467781406735787,2019-02-02,15,0.4467781406735789,4.761904762,0.44677814067357896,1.5295268103890953,False,False,False,True,False,False,False,False,False,False,True,False,False,High
277-63-2961,0.6909712248845986,-1.54348001272021,-0.9981115388084654,-0.9981115388084655,2019-02-03,15,-0.9981115388084655,4.761904762,-0.9981115388084654,-0.9155737124420238,True,False,False,False,False,True,False,False,False,False,True,True,False,Low
573-98-8548,-0.8976923425631463,-1.54348001272021,-1.1778522431930114,-1.1778522431930114,2019-01-05,12,-1.1778522431930116,4.761904762,-1.1778522431930114,1.238443414813962,False,True,True,False,False,False,True,False,False,False,False,False,True,Low
620-02-2046,0.5183971221216752,-1.2012449766403408,-0.7211305579372956,-0.7211305579372955,2019-01-27,19,-0.7211305579372955,4.761904762,-0.7211305579372956,1.1802267356989355,False,True,True,False,True,True,False,False,False,True,False,False,True,Low
282-35-2475,1.4212957648047173,-1.2012449766403408,-0.5168234392382467,-0.5168234392382467,2019-03-25,17,-0.5168234392382467,4.761904762,-0.5168234392382467,-0.39162360040678423,True,False,False,False,True,False,False,False,False,False,True,False,False,Low
511-54-3087,1.2377705701815644,-1.54348001272021,-0.9362468989347257,-0.9362468989347258,2019-02-25,16,-0.9362468989347259,4.761904762,-0.9362468989347257,1.4713101312740688,True,False,False,False,True,True,False,False,False,False,True,True,False,Low
726-29-6793,-1.189217960359595,0.8521652398388743,-0.4876855356513057,-0.4876855356513058,2019-01-28,20,-0.4876855356513058,4.761904762,-0.4876855356513057,1.6459601686191492,False,False,False,True,False,True,False,False,False,False,False,False,True,High
387-49-4215,-0.27083673952933207,-0.8590099405604715,-0.6925053447360486,-0.6925053447360486,2019-01-08,12,-0.6925053447360487,4.761904762,-0.6925053447360486,-0.1587568839466774,True,False,False,False,False,False,False,False,False,False,True,False,False,Low
862-17-9201,1.0716160729918784,0.16769516767913598,0.8404389084889359,0.8404389084889357,2019-01-29,10,0.8404389084889358,4.761904762,0.8404389084889359,0.4234099072035891,True,False,False,False,True,False,False,True,False,False,False,True,False,Medium
291-21-5991,0.2121441738925043,-0.1745398684007332,-0.004859364924005018,-0.004859364924005163,2019-03-29,14,-0.0048593649240051395,4.761904762,-0.004859364924005018,0.015893153398402464,True,False,False,False,False,True,False,False,True,False,False,False,False,Medium
602-80-9671,-1.500002394875757,0.16769516767913598,-0.9052718547990481,-0.9052718547990481,2019-02-09,17,-0.9052718547990483,4.761904762,-0.9052718547990481,-1.0902237497871041,False,True,True,False,False,False,False,False,False,True,False,True,False,Medium
347-72-6115,1.3242464334916506,0.5099302037590051,1.399613222485831,1.3996132224858306,2019-01-16,18,1.3996132224858306,4.761904762,1.399613222485831,-0.44984027952181066,True,False,False,False,False,False,False,False,False,False,True,True,False,High
209-61-0206,-0.48192847573168285,-0.1745398684007332,-0.39749475196797407,-0.397494751967974,2019-01-05,17,-0.397494751967974,4.761904762,-0.39749475196797407,-0.5080569586368376,False,False,False,True,True,False,False,False,False,True,False,False,True,Medium
595-27-4851,-0.052570150039244874,0.5099302037590051,0.30920622051236246,0.30920622051236235,2019-01-27,18,0.3092062205123622,4.761904762,0.30920622051236246,1.3548767730440159,False,False,False,True,True,False,True,False,False,False,False,False,True,High
189-52-0236,1.6569330517282712,0.5099302037590051,1.6630933565337265,1.663093356533726,2019-03-14,12,1.663093356533726,4.761904762,1.6630933565337265,0.3651932280885622,False,False,False,True,True,True,False,False,False,False,False,False,False,High
503-07-0930,0.10263325529021153,0.5099302037590051,0.4321237404824927,0.43212374048249264,2019-02-23,19,0.4321237404824928,4.761904762,0.4321237404824927,0.7144933027787219,False,True,True,False,False,True,False,False,False,False,True,True,False,High
413-20-6708,-0.15868245392629424,-1.54348001272021,-1.0942409861260856,-1.0942409861260858,2019-03-18,15,-1.0942409861260858,4.761904762,-1.0942409861260856,0.8891433401238023,False,True,True,False,False,False,True,False,False,False,False,False,True,Low
425-85-2085,-0.030667966318786367,-0.1745398684007332,-0.14221766409118242,-0.14221766409118253,2019-03-29,16,-0.14221766409118244,4.761904762,-0.14221766409118242,1.6459601686191492,True,False,False,False,False,True,False,False,True,False,False,False,True,Medium
521-18-7827,-0.6148520734834313,-0.1745398684007332,-0.4726893418697569,-0.472689341869757,2019-01-22,20,-0.4726893418697571,4.761904762,-0.4726893418697569,1.0055766983538552,False,True,True,False,False,True,False,False,False,True,False,True,False,Medium
220-28-1851,-0.7908247909615985,-1.2012449766403408,-1.0173801524707973,-1.0173801524707973,2019-03-01,18,-1.0173801524707975,4.761904762,-1.0173801524707973,1.5877434895041216,False,False,False,True,True,True,False,False,False,True,False,False,True,Low
600-38-9738,0.6135583341484951,-0.1745398684007332,0.22221975173961803,0.22221975173961783,2019-01-17,15,0.22221975173961797,4.761904762,0.22221975173961803,-1.5559571827073173,False,True,True,False,False,True,False,False,False,False,True,True,False,Medium
734-91-1155,-0.3761937957018827,-0.8590099405604715,-0.7282654991382035,-0.7282654991382034,2019-03-26,10,-0.7282654991382035,4.761904762,-0.7282654991382035,0.4234099072035891,True,False,False,False,True,False,False,False,False,False,False,True,False,Low
451-28-5717,1.0383851735539416,0.16769516767913598,0.817880531518401,0.8178805315184009,2019-03-20,11,0.8178805315184008,4.761904762,0.817880531518401,0.19054319074348233,False,True,True,False,False,False,False,False,False,True,False,False,False,Medium
609-81-8548,-0.6884887256470421,0.16769516767913598,-0.3543860353708723,-0.35438603537087227,2019-02-06,13,-0.35438603537087243,4.761904762,-0.3543860353708723,-0.6244903168668905,False,False,False,True,False,False,False,False,False,True,False,True,False,Medium
133-14-7229,0.2718087433378914,-1.2012449766403408,-0.7769283615803231,-0.7769283615803232,2019-01-01,11,-0.7769283615803232,4.761904762,-0.7769283615803231,-1.1484404289021306,False,True,True,False,True,True,False,False,True,False,False,False,False,Low
534-01-4457,0.9832520903955455,0.16769516767913598,0.7804541333627409,0.7804541333627408,2019-01-27,14,0.7804541333627406,4.761904762,0.7804541333627409,0.598059944548669,False,False,False,True,True,True,False,True,False,False,False,True,False,Medium
719-89-8991,1.3495472319273527,-0.1745398684007332,0.6385670691219333,0.6385670691219331,2019-02-25,16,0.6385670691219333,4.761904762,0.6385670691219333,0.07410983251342891,False,False,False,True,False,False,False,False,False,False,True,False,True,Medium
286-62-6248,-0.6216493029139184,-0.5167749044806024,-0.644056103287968,-0.6440561032879681,2019-01-16,20,-0.644056103287968,4.761904762,-0.644056103287968,1.1802267356989355,True,False,False,False,True,True,True,False,False,False,False,True,False,Low
339-38-9982,0.15814396230585648,-1.2012449766403408,-0.8026483292626376,-0.8026483292626375,2019-01-13,14,-0.8026483292626376,4.761904762,-0.8026483292626376,-0.1587568839466774,True,False,False,False,False,True,True,False,False,False,False,False,True,Low
827-44-5872,-0.04954915918125065,1.5366353119986127,1.0083450098037126,1.0083450098037123,2019-02-07,11,1.0083450098037126,4.761904762,1.0083450098037126,-0.5080569586368376,True,False,False,False,False,False,False,True,False,False,False,True,False,High
827-77-7633,1.6017999685698758,1.1944002759187435,2.457592557564156,2.4575925575641553,2019-02-17,19,2.4575925575641557,4.761904762,2.457592557564156,1.3548767730440159,False,False,False,True,True,True,False,False,False,False,True,False,False,High
287-83-1405,-1.1420149782034341,0.16769516767913598,-0.6622566119801041,-0.6622566119801041,2019-02-12,19,-0.6622566119801041,4.761904762,-0.6622566119801041,0.015893153398402464,False,False,False,True,True,True,False,False,True,False,False,False,True,Medium
435-13-4908,1.170931147448441,0.8521652398388743,1.6485244047402556,1.6485244047402554,2019-01-24,18,1.6485244047402559,4.761904762,1.6485244047402556,0.13232651162845588,False,False,False,True,False,True,True,False,False,False,False,True,False,High
857-67-9057,-1.2356656948012572,1.5366353119986127,-0.33362207475026634,-0.3336220747502664,2019-02-06,19,-0.3336220747502664,4.761904762,-0.33362207475026634,0.7144933027787219,True,False,False,False,True,True,False,False,False,False,False,False,True,High
236-27-1144,-1.4864079360147828,1.1944002759187435,-0.6869939230898384,-0.6869939230898384,2019-03-26,10,-0.6869939230898385,4.761904762,-0.6869939230898384,0.8309266610087758,False,True,True,False,True,False,False,True,False,False,False,False,True,High
892-05-6689,-1.0328816834583905,-0.1745398684007332,-0.7091677822711028,-0.7091677822711028,2019-03-11,13,-0.7091677822711029,4.761904762,-0.7091677822711028,-0.44984027952181066,False,False,False,True,True,False,False,False,False,True,False,False,True,Medium
583-41-4548,-1.4728134771538084,0.5099302037590051,-0.8155937615014104,-0.8155937615014105,2019-02-07,11,-0.8155937615014105,4.761904762,-0.8155937615014104,0.24875986985850929,False,True,True,False,True,True,False,False,False,True,False,False,True,High
339-12-4827,0.6905936010273491,-1.54348001272021,-0.9981542630072732,-0.9981542630072732,2019-01-05,11,-0.9981542630072734,4.761904762,-0.9981542630072732,-1.1484404289021306,True,False,False,False,False,False,True,False,False,False,False,True,False,Low
643-38-7867,1.5961356107111364,-1.54348001272021,-0.895701634266094,-0.8957016342660941,2019-03-07,11,-0.8957016342660941,4.761904762,-0.895701634266094,-0.04232352571662398,False,False,False,True,True,True,False,False,False,True,False,False,True,Low
308-81-0538,0.6562298300176642,-0.5167749044806024,-0.06574134822516454,-0.06574134822516457,2019-02-25,17,-0.06574134822516464,4.761904762,-0.06574134822516454,-1.206657108017157,False,False,False,True,True,False,True,False,False,False,False,True,False,Low
358-88-9262,1.2011410560283837,0.16769516767913598,0.9283653096354525,0.9283653096354525,2019-02-01,18,0.9283653096354524,4.761904762,0.9283653096354525,-1.0902237497871041,False,True,True,False,False,False,False,True,False,False,False,False,True,Medium
460-35-4390,-0.9437624531475591,-0.8590099405604715,-0.9209089115627144,-0.9209089115627144,2019-01-22,11,-0.9209089115627144,4.761904762,-0.9209089115627144,1.238443414813962,False,False,False,True,True,True,False,False,False,True,False,False,True,Low
343-87-0864,0.763097381619212,-1.54348001272021,-0.9899512168361696,-0.9899512168361696,2019-01-03,10,-0.9899512168361697,4.761904762,-0.9899512168361696,0.07410983251342891,False,True,True,False,False,True,False,False,True,False,False,True,False,Low
173-50-1108,-1.3402675032593092,-0.5167749044806024,-0.9692727046131794,-0.9692727046131794,2019-02-13,12,-0.9692727046131794,4.761904762,-0.9692727046131794,-1.1484404289021306,True,False,False,False,False,False,False,False,False,False,True,True,False,Low
243-47-2663,-1.3935124671314583,0.16769516767913598,-0.8329825104161976,-0.8329825104161978,2019-01-28,16,-0.8329825104161978,4.761904762,-0.8329825104161976,-0.8573570333269973,False,True,True,False,False,True,False,False,False,False,False,True,False,Medium
841-18-8232,0.5863694164265466,-1.54348001272021,-1.0099461418782345,-1.0099461418782347,2019-01-05,20,-1.0099461418782347,4.761904762,-1.0099461418782345,1.2966600939289885,True,False,False,False,True,False,False,True,False,False,False,True,False,Low
701-23-5550,-0.6367542572038898,-0.5167749044806024,-0.6508919750972211,-0.650891975097221,2019-03-19,13,-0.6508919750972211,4.761904762,-0.6508919750972211,-1.206657108017157,True,False,False,False,False,True,False,False,False,True,False,False,True,Low
647-50-1224,-0.9913430591609691,1.5366353119986127,-0.05719650846359818,-0.05719650846359823,2019-01-12,16,-0.057196508463598396,4.761904762,-0.05719650846359818,1.122010056583909,False,False,False,True,True,False,True,False,False,False,False,False,True,High
541-48-8554,0.19930496274602874,1.1944002759187435,1.0294934882135889,1.0294934882135887,2019-01-07,12,1.0294934882135887,4.761904762,1.0294934882135889,-0.566273637751864,False,False,False,True,True,True,False,False,False,False,True,True,False,High
539-21-7227,-0.15603908692554921,-0.1745398684007332,-0.21313983411218226,-0.2131398341121824,2019-01-26,17,-0.21313983411218237,4.761904762,-0.21313983411218226,-1.6141738618223438,True,False,False,False,True,False,False,False,False,False,True,False,False,Medium
213-32-1216,0.3922707538004137,0.16769516767913598,0.3792739065572057,0.37927390655720544,2019-01-23,10,0.37927390655720555,4.761904762,0.3792739065572057,0.19054319074348233,False,False,False,True,True,False,False,False,False,False,False,False,False,Medium
747-58-7183,0.06033938327829163,-0.8590099405604715,-0.5800979776726446,-0.5800979776726447,2019-02-09,20,-0.5800979776726447,4.761904762,-0.5800979776726446,-0.2751902421767308,True,False,False,False,True,True,True,False,False,False,False,False,True,Low
582-52-8065,-0.05143727846749697,1.1944002759187435,0.7741736761379895,0.7741736761379896,2019-02-22,10,0.7741736761379896,4.761904762,0.7741736761379895,1.122010056583909,True,False,False,False,True,False,True,False,False,False,False,False,False,High
210-57-1719,0.0969688974314723,1.1944002759187435,0.9252891673212885,0.9252891673212887,2019-02-05,12,0.9252891673212884,4.761904762,0.9252891673212885,1.5877434895041216,True,False,False,False,True,False,False,False,True,False,False,False,False,High
399-69-4630,-1.2636098602377042,0.16769516767913598,-0.744799764076834,-0.7447997640768341,2019-03-07,10,-0.7447997640768341,4.761904762,-0.744799764076834,0.9473600192388287,False,True,True,False,True,True,False,False,False,False,False,True,False,Medium
134-75-2619,-1.3727431549827478,0.5099302037590051,-0.7363403727128836,-0.7363403727128834,2019-03-25,18,-0.7363403727128836,4.761904762,-0.7363403727128836,-0.04232352571662398,False,False,False,True,False,True,False,False,False,False,False,False,False,High
356-44-8813,-0.686978230218045,-0.8590099405604715,-0.8337515459947387,-0.8337515459947387,2019-01-20,13,-0.8337515459947388,4.761904762,-0.8337515459947387,0.4234099072035891,True,False,False,False,True,True,False,False,False,True,False,True,False,Low
198-66-9832,0.6180898204354867,-1.2012449766403408,-0.6985721809667608,-0.6985721809667608,2019-02-04,19,-0.6985721809667607,4.761904762,-0.6985721809667608,1.4713101312740688,True,False,False,False,False,False,True,False,False,False,False,False,False,Low
283-26-5248,1.618037794431595,1.5366353119986127,2.8950456291575395,2.89504562915754,2019-01-30,20,2.89504562915754,4.761904762,2.8950456291575395,-1.439523824477264,False,True,True,False,False,False,False,True,False,False,False,False,True,High
712-39-0363,-0.5291314578878435,0.16769516767913598,-0.24620836398944368,-0.24620836398944357,2019-01-02,15,-0.24620836398944365,4.761904762,-0.24620836398944368,-0.7991403542119708,False,False,False,True,False,True,False,True,False,False,False,False,True,Medium
218-59-9410,0.6324395270109594,-0.8590099405604715,-0.3859164940910518,-0.38591649409105183,2019-03-29,16,-0.38591649409105183,4.761904762,-0.3859164940910518,0.7144933027787219,False,False,False,True,False,False,False,False,False,True,False,False,True,Low
174-75-0888,-1.2874001632444092,1.1944002759187435,-0.48435304814429486,-0.48435304814429486,2019-03-14,12,-0.484353048144295,4.761904762,-0.48435304814429486,0.19054319074348233,True,False,False,False,True,True,False,False,False,False,False,False,False,High
866-99-7614,1.2660923594752609,1.5366353119986127,2.496856096268553,2.4968560962685524,2019-02-11,15,2.496856096268553,4.761904762,2.496856096268553,-1.4977405035922904,False,True,True,False,True,True,False,True,False,False,False,True,False,High
134-54-4720,-0.5004320447368977,0.8521652398388743,0.13574597335256758,0.13574597335256738,2019-01-30,13,0.13574597335256752,4.761904762,0.13574597335256758,-0.7409236750969439,True,False,False,False,True,False,False,False,False,False,False,False,True,High
760-90-2357,0.7113629131760603,0.16769516767913598,0.59588559451291,0.5958855945129098,2019-03-20,15,0.5958855945129098,4.761904762,0.59588559451291,-1.1484404289021306,False,False,False,True,False,True,False,False,False,False,False,False,True,Medium
514-37-2845,1.6456043360107928,-1.2012449766403408,-0.466067091054543,-0.46606709105454314,2019-03-20,13,-0.4660670910545432,4.761904762,-0.466067091054543,1.1802267356989355,True,False,False,False,True,True,True,False,False,False,False,False,False,Low
698-98-5964,0.9643708975330813,1.5366353119986127,2.155489747793981,2.1554897477939807,2019-01-17,13,2.155489747793981,4.761904762,2.155489747793981,-0.39162360040678423,False,False,False,True,True,False,False,True,False,False,False,True,False,High
718-57-9773,-0.2394939593776414,1.5366353119986127,0.7934422898003214,0.7934422898003215,2019-02-03,16,0.7934422898003214,4.761904762,0.7934422898003214,1.4130934521590424,False,True,True,False,True,False,False,False,False,False,True,True,False,High
651-88-7328,0.3801867903684363,1.1944002759187435,1.2136775092741494,1.2136775092741496,2019-01-01,13,1.2136775092741492,4.761904762,1.2136775092741494,0.4234099072035891,False,False,False,True,True,False,True,False,False,False,False,False,False,High
241-11-2261,0.9133916768044279,0.5099302037590051,1.0742257243653883,1.074225724365388,2019-01-10,10,1.074225724365388,4.761904762,1.0742257243653883,-0.8573570333269973,True,False,False,False,True,False,True,False,False,False,False,True,False,High
408-26-9866,0.6913488487418481,0.5099302037590051,0.8983729220723551,0.8983729220723551,2019-03-02,16,0.898372922072355,4.761904762,0.8983729220723551,-1.6723905409373707,False,True,True,False,True,False,False,False,False,False,True,False,True,High
834-83-1826,0.9957136776847724,-0.1745398684007332,0.43840419770724415,0.4384041977072438,2019-02-25,17,0.43840419770724387,4.761904762,0.43840419770724415,0.3651932280885622,True,False,False,False,False,False,False,False,False,True,False,True,False,Medium
343-61-3544,-1.0951896199045226,1.5366353119986127,-0.17468805518513406,-0.1746880551851341,2019-01-29,11,-0.17468805518513428,4.761904762,-0.17468805518513406,0.9473600192388287,True,False,False,False,False,True,False,False,False,False,True,False,False,High
239-48-4278,-1.7197794797948411,0.5099302037590051,-1.0111851436436616,-1.0111851436436619,2019-03-10,19,-1.0111851436436619,4.761904762,-1.0111851436436616,0.7727099818937494,False,False,False,True,False,True,False,True,False,False,False,False,True,High
355-34-6244,0.6313066554392115,-1.2012449766403408,-0.6955814870502126,-0.6955814870502125,2019-01-13,19,-0.6955814870502125,4.761904762,-0.6955814870502126,0.6562766236636954,True,False,False,False,True,True,False,True,False,False,False,True,False,Low
550-84-8664,1.1418541104402455,-0.1745398684007332,0.5210755224003973,0.5210755224003972,2019-03-22,14,0.5210755224003973,4.761904762,0.5210755224003973,0.9473600192388287,False,False,False,True,True,True,False,False,False,False,True,True,False,Medium
339-96-8318,0.9681471361055743,0.5099302037590051,1.1175907861553371,1.117590786155337,2019-03-01,19,1.1175907861553367,4.761904762,1.1175907861553371,-0.39162360040678423,True,False,False,False,False,True,True,False,False,False,False,False,True,High
458-61-0011,0.17475941202482498,-0.5167749044806024,-0.28363476214510375,-0.28363476214510386,2019-02-20,18,-0.2836347621451039,4.761904762,-0.28363476214510375,-0.6827069959819174,True,False,False,False,True,True,False,True,False,False,False,False,False,Low
592-34-6155,-0.902601452707387,-0.5167749044806024,-0.7712033189400737,-0.7712033189400738,2019-01-14,14,-0.7712033189400739,4.761904762,-0.7712033189400737,-0.44984027952181066,False,True,True,False,True,True,False,True,False,False,False,False,True,Low
797-88-0493,0.32467608335279136,-0.5167749044806024,-0.21578873443826785,-0.21578873443826774,2019-03-26,13,-0.21578873443826793,4.761904762,-0.21578873443826785,0.4234099072035891,False,False,False,True,True,False,False,False,True,False,False,False,False,Low
207-73-1363,0.5225509845514174,-1.2012449766403408,-0.7201906255635234,-0.7201906255635233,2019-03-01,12,-0.7201906255635233,4.761904762,-0.7201906255635234,0.6562766236636954,True,False,False,False,True,True,False,False,True,False,False,False,True,Low
390-31-6381,-1.074420307755812,-0.8590099405604715,-0.9652566299252432,-0.9652566299252432,2019-01-07,12,-0.9652566299252433,4.761904762,-0.9652566299252432,0.19054319074348233,False,True,True,False,True,True,False,True,False,False,False,False,False,Low
443-82-0585,0.8310696759240839,-0.5167749044806024,0.0133838679669389,0.01338386796693874,2019-02-01,19,0.01338386796693896,4.761904762,0.0133838679669389,0.8309266610087758,False,False,False,True,False,False,False,False,True,False,False,False,False,Low
339-18-7061,1.408834177515491,-1.2012449766403408,-0.5196432363595634,-0.5196432363595634,2019-02-13,15,-0.5196432363595636,4.761904762,-0.5196432363595634,0.598059944548669,False,True,True,False,False,False,True,False,False,False,False,True,False,Low
359-90-3665,-1.4195685132816591,-0.5167749044806024,-1.0051610316117576,-1.0051610316117576,2019-01-14,18,-1.0051610316117576,4.761904762,-1.0051610316117576,1.4713101312740688,True,False,False,False,False,False,True,False,False,False,False,True,False,Low
375-72-3056,0.278983596625628,-0.8590099405604715,-0.5058860443434419,-0.5058860443434419,2019-01-19,15,-0.5058860443434419,4.761904762,-0.5058860443434419,0.015893153398402464,True,False,False,False,True,True,False,False,False,False,True,False,True,Low
127-47-6963,-0.14961948135231132,-0.5167749044806024,-0.43043510924881184,-0.43043510924881195,2019-03-09,13,-0.43043510924881195,4.761904762,-0.43043510924881184,1.6459601686191492,False,False,False,True,True,True,False,False,True,False,False,True,False,Low
278-86-2735,-0.1258291783456062,-0.8590099405604715,-0.643287067709427,-0.643287067709427,2019-03-27,14,-0.6432870677094271,4.761904762,-0.643287067709427,1.2966600939289885,False,False,False,True,True,False,False,True,False,False,False,False,False,Low
695-28-6250,-0.47626411787294337,-0.1745398684007332,-0.3942904370573866,-0.3942904370573867,2019-02-04,16,-0.3942904370573867,4.761904762,-0.3942904370573866,0.4234099072035891,False,False,False,True,True,False,False,False,False,False,True,False,True,Medium
379-17-6588,0.14870336587462435,1.5366353119986127,1.2326470535448266,1.2326470535448262,2019-03-14,11,1.2326470535448264,4.761904762,1.2326470535448266,-0.9737903915570507,False,True,True,False,True,True,True,False,False,False,False,False,False,High
227-50-3718,-1.550226367889912,-0.1745398684007332,-1.0018285441047468,-1.0018285441047468,2019-03-04,12,-1.0018285441047468,4.761904762,-1.0018285441047468,-1.4977405035922904,False,False,False,True,True,True,False,False,True,False,False,False,False,Medium
302-15-2162,-0.3452286394074413,0.16769516767913598,-0.1213682550729608,-0.1213682550729608,2019-03-03,10,-0.12136825507296081,4.761904762,-0.1213682550729608,-1.5559571827073173,False,True,True,False,False,True,False,False,True,False,False,True,False,Medium
788-07-8452,-1.1869522172160991,0.5099302037590051,-0.5891982320187127,-0.5891982320187128,2019-01-27,17,-0.5891982320187128,4.761904762,-0.5891982320187127,1.4130934521590424,False,True,True,False,False,False,False,False,False,True,False,False,True,High
